"Step","Readout, CN=9, B0=9, B1=9, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc","Readout, CN=9, B0=9, B1=9, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc__MIN","Readout, CN=9, B0=9, B1=9, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc__MAX"
"958","0.08299999684095383","0.08299999684095383","0.08299999684095383"
"969","0.08389999717473984","0.08389999717473984","0.08389999717473984"
"980","0.08379999548196793","0.08379999548196793","0.08379999548196793"
"991","0.08399999886751175","0.08399999886751175","0.08399999886751175"
"1002","0.08500000089406967","0.08500000089406967","0.08500000089406967"
"1013","0.08559999614953995","0.08559999614953995","0.08559999614953995"
"1024","0.08639999479055405","0.08639999479055405","0.08639999479055405"
"1035","0.08760000020265579","0.08760000020265579","0.08760000020265579"
"1046","0.08789999783039093","0.08789999783039093","0.08789999783039093"
"1057","0.08899999409914017","0.08899999409914017","0.08899999409914017"
"1068","0.08980000019073486","0.08980000019073486","0.08980000019073486"
"1079","0.09070000052452087","0.09070000052452087","0.09070000052452087"
"1090","0.0925000011920929","0.0925000011920929","0.0925000011920929"
"1101","0.09309999644756317","0.09309999644756317","0.09309999644756317"
"1112","0.09449999779462814","0.09449999779462814","0.09449999779462814"
"1123","0.09439999610185623","0.09439999610185623","0.09439999610185623"
"1134","0.09600000083446503","0.09600000083446503","0.09600000083446503"
"1145","0.09699999541044235","0.09699999541044235","0.09699999541044235"
"1156","0.09690000116825104","0.09690000116825104","0.09690000116825104"
"1167","0.09730000048875809","0.09730000048875809","0.09730000048875809"
"1178","0.09879999607801437","0.09879999607801437","0.09879999607801437"
"1189","0.09989999979734421","0.09989999979734421","0.09989999979734421"
"1200","0.10099999606609344","0.10099999606609344","0.10099999606609344"
"1211","0.10130000114440918","0.10130000114440918","0.10130000114440918"
"1222","0.1030999943614006","0.1030999943614006","0.1030999943614006"
"1233","0.1046999990940094","0.1046999990940094","0.1046999990940094"
"1244","0.10579999536275864","0.10579999536275864","0.10579999536275864"
"1255","0.1070999950170517","0.1070999950170517","0.1070999950170517"
"1266","0.1087999939918518","0.1087999939918518","0.1087999939918518"
"1277","0.1096000000834465","0.1096000000834465","0.1096000000834465"
"1288","0.11109999567270279","0.11109999567270279","0.11109999567270279"
"1299","0.11189999431371689","0.11189999431371689","0.11189999431371689"
"1310","0.11349999904632568","0.11349999904632568","0.11349999904632568"
"1321","0.11469999700784683","0.11469999700784683","0.11469999700784683"
"1332","0.11449999362230301","0.11449999362230301","0.11449999362230301"
"1343","0.1160999983549118","0.1160999983549118","0.1160999983549118"
"1354","0.11699999868869781","0.11699999868869781","0.11699999868869781"
"1365","0.11809999495744705","0.11809999495744705","0.11809999495744705"
"1376","0.11899999529123306","0.11899999529123306","0.11899999529123306"
"1387","0.12019999325275421","0.12019999325275421","0.12019999325275421"
"1398","0.12129999697208405","0.12129999697208405","0.12129999697208405"
"1409","0.12289999425411224","0.12289999425411224","0.12289999425411224"
"1420","0.12379999458789825","0.12379999458789825","0.12379999458789825"
"1431","0.1251000016927719","0.1251000016927719","0.1251000016927719"
"1442","0.12619999051094055","0.12619999051094055","0.12619999051094055"
"1453","0.1265999972820282","0.1265999972820282","0.1265999972820282"
"1464","0.12719999253749847","0.12719999253749847","0.12719999253749847"
"1475","0.12849999964237213","0.12849999964237213","0.12849999964237213"
"1486","0.1297999918460846","0.1297999918460846","0.1297999918460846"
"1497","0.13040000200271606","0.13040000200271606","0.13040000200271606"
"1508","0.13210000097751617","0.13210000097751617","0.13210000097751617"
"1519","0.13349999487400055","0.13349999487400055","0.13349999487400055"
"1530","0.13459999859333038","0.13459999859333038","0.13459999859333038"
"1541","0.1347000002861023","0.1347000002861023","0.1347000002861023"
"1552","0.13589999079704285","0.13589999079704285","0.13589999079704285"
"1563","0.13679999113082886","0.13679999113082886","0.13679999113082886"
"1574","0.1371999979019165","0.1371999979019165","0.1371999979019165"
"1585","0.1370999962091446","0.1370999962091446","0.1370999962091446"
"1596","0.13740000128746033","0.13740000128746033","0.13740000128746033"
"1607","0.1386999934911728","0.1386999934911728","0.1386999934911728"
"1618","0.13899999856948853","0.13899999856948853","0.13899999856948853"
"1629","0.14019998908042908","0.14019998908042908","0.14019998908042908"
"1640","0.14100000262260437","0.14100000262260437","0.14100000262260437"
"1651","0.14180000126361847","0.14180000126361847","0.14180000126361847"
"1662","0.14249999821186066","0.14249999821186066","0.14249999821186066"
"1673","0.14350000023841858","0.14350000023841858","0.14350000023841858"
"1684","0.14409999549388885","0.14409999549388885","0.14409999549388885"
"1695","0.14489999413490295","0.14489999413490295","0.14489999413490295"
"1706","0.14589999616146088","0.14589999616146088","0.14589999616146088"
"1717","0.1468999981880188","0.1468999981880188","0.1468999981880188"
"1728","0.14829999208450317","0.14829999208450317","0.14829999208450317"
"1739","0.14819999039173126","0.14819999039173126","0.14819999039173126"
"1750","0.14899998903274536","0.14899998903274536","0.14899998903274536"
"1761","0.14959999918937683","0.14959999918937683","0.14959999918937683"
"1772","0.14999999105930328","0.14999999105930328","0.14999999105930328"
"1783","0.1516999900341034","0.1516999900341034","0.1516999900341034"
"1794","0.15289999544620514","0.15289999544620514","0.15289999544620514"
"1805","0.15399999916553497","0.15399999916553497","0.15399999916553497"
"1816","0.15539999306201935","0.15539999306201935","0.15539999306201935"
"1827","0.156700000166893","0.156700000166893","0.156700000166893"
"1838","0.15689998865127563","0.15689998865127563","0.15689998865127563"
"1849","0.1581999957561493","0.1581999957561493","0.1581999957561493"
"1860","0.15929999947547913","0.15929999947547913","0.15929999947547913"
"1871","0.15879999101161957","0.15879999101161957","0.15879999101161957"
"1882","0.16049998998641968","0.16049998998641968","0.16049998998641968"
"1893","0.1605999916791916","0.1605999916791916","0.1605999916791916"
"1904","0.1622999906539917","0.1622999906539917","0.1622999906539917"
"1915","0.16329999268054962","0.16329999268054962","0.16329999268054962"
"1926","0.1639999896287918","0.1639999896287918","0.1639999896287918"
"1937","0.16499999165534973","0.16499999165534973","0.16499999165534973"
"1948","0.16489998996257782","0.16489998996257782","0.16489998996257782"
"1959","0.1655000001192093","0.1655000001192093","0.1655000001192093"
"1970","0.16689999401569366","0.16689999401569366","0.16689999401569366"
"1981","0.16820000112056732","0.16820000112056732","0.16820000112056732"
"1992","0.16949999332427979","0.16949999332427979","0.16949999332427979"
"2003","0.1703999936580658","0.1703999936580658","0.1703999936580658"
"2014","0.17099998891353607","0.17099998891353607","0.17099998891353607"
"2025","0.17170000076293945","0.17170000076293945","0.17170000076293945"
"2036","0.17309999465942383","0.17309999465942383","0.17309999465942383"
"2047","0.17389999330043793","0.17389999330043793","0.17389999330043793"
"2058","0.17399999499320984","0.17399999499320984","0.17399999499320984"
"2069","0.17549999058246613","0.17549999058246613","0.17549999058246613"
"2080","0.17669999599456787","0.17669999599456787","0.17669999599456787"
"2091","0.1777999997138977","0.1777999997138977","0.1777999997138977"
"2102","0.17839999496936798","0.17839999496936798","0.17839999496936798"
"2113","0.18019999563694","0.18019999563694","0.18019999563694"
"2124","0.17970000207424164","0.17970000207424164","0.17970000207424164"
"2135","0.18069998919963837","0.18069998919963837","0.18069998919963837"
"2146","0.1817999929189682","0.1817999929189682","0.1817999929189682"
"2157","0.18320000171661377","0.18320000171661377","0.18320000171661377"
"2168","0.18439999222755432","0.18439999222755432","0.18439999222755432"
"2179","0.18539999425411224","0.18539999425411224","0.18539999425411224"
"2190","0.18559999763965607","0.18559999763965607","0.18559999763965607"
"2201","0.186599999666214","0.186599999666214","0.186599999666214"
"2212","0.18729999661445618","0.18729999661445618","0.18729999661445618"
"2223","0.18719999492168427","0.18719999492168427","0.18719999492168427"
"2234","0.1882999986410141","0.1882999986410141","0.1882999986410141"
"2245","0.18969999253749847","0.18969999253749847","0.18969999253749847"
"2256","0.1906999945640564","0.1906999945640564","0.1906999945640564"
"2267","0.19179999828338623","0.19179999828338623","0.19179999828338623"
"2278","0.19219999015331268","0.19219999015331268","0.19219999015331268"
"2289","0.19269999861717224","0.19269999861717224","0.19269999861717224"
"2300","0.19370000064373016","0.19370000064373016","0.19370000064373016"
"2311","0.19499999284744263","0.19499999284744263","0.19499999284744263"
"2322","0.19599999487400055","0.19599999487400055","0.19599999487400055"
"2333","0.1964999884366989","0.1964999884366989","0.1964999884366989"
"2344","0.19779999554157257","0.19779999554157257","0.19779999554157257"
"2355","0.19849999248981476","0.19849999248981476","0.19849999248981476"
"2366","0.19839999079704285","0.19839999079704285","0.19839999079704285"
"2377","0.19949999451637268","0.19949999451637268","0.19949999451637268"
"2388","0.20149999856948853","0.20149999856948853","0.20149999856948853"
"2399","0.2021999955177307","0.2021999955177307","0.2021999955177307"
"2410","0.20329999923706055","0.20329999923706055","0.20329999923706055"
"2421","0.20389999449253082","0.20389999449253082","0.20389999449253082"
"2432","0.20479999482631683","0.20479999482631683","0.20479999482631683"
"2443","0.20549999177455902","0.20549999177455902","0.20549999177455902"
"2454","0.20589999854564667","0.20589999854564667","0.20589999854564667"
"2465","0.20639999210834503","0.20639999210834503","0.20639999210834503"
"2476","0.2069999873638153","0.2069999873638153","0.2069999873638153"
"2487","0.20759999752044678","0.20759999752044678","0.20759999752044678"
"2498","0.20739999413490295","0.20739999413490295","0.20739999413490295"
"2509","0.20799998939037323","0.20799998939037323","0.20799998939037323"
"2520","0.20960000157356262","0.20960000157356262","0.20960000157356262"
"2531","0.2092999964952469","0.2092999964952469","0.2092999964952469"
"2542","0.20989999175071716","0.20989999175071716","0.20989999175071716"
"2553","0.21139998733997345","0.21139998733997345","0.21139998733997345"
"2564","0.21220000088214874","0.21220000088214874","0.21220000088214874"
"2575","0.21169999241828918","0.21169999241828918","0.21169999241828918"
"2586","0.21319998800754547","0.21319998800754547","0.21319998800754547"
"2597","0.21369999647140503","0.21369999647140503","0.21369999647140503"
"2608","0.21319998800754547","0.21319998800754547","0.21319998800754547"
"2619","0.2141999900341034","0.2141999900341034","0.2141999900341034"
"2630","0.21459999680519104","0.21459999680519104","0.21459999680519104"
"2641","0.21629999577999115","0.21629999577999115","0.21629999577999115"
"2652","0.21639999747276306","0.21639999747276306","0.21639999747276306"
"2663","0.2190999984741211","0.2190999984741211","0.2190999984741211"
"2674","0.21979999542236328","0.21979999542236328","0.21979999542236328"
"2685","0.21959999203681946","0.21959999203681946","0.21959999203681946"
"2696","0.22059999406337738","0.22059999406337738","0.22059999406337738"
"2707","0.22119998931884766","0.22119998931884766","0.22119998931884766"
"2718","0.21949999034404755","0.21949999034404755","0.21949999034404755"
"2729","0.219200000166893","0.219200000166893","0.219200000166893"
"2740","0.22019998729228973","0.22019998729228973","0.22019998729228973"
"2751","0.22169999778270721","0.22169999778270721","0.22169999778270721"
"2762","0.2232999950647354","0.2232999950647354","0.2232999950647354"
"2773","0.2238999903202057","0.2238999903202057","0.2238999903202057"
"2784","0.22459998726844788","0.22459998726844788","0.22459998726844788"
"2795","0.22509999573230743","0.22509999573230743","0.22509999573230743"
"2806","0.22589999437332153","0.22589999437332153","0.22589999437332153"
"2817","0.22689999639987946","0.22689999639987946","0.22689999639987946"
"2828","0.2263999879360199","0.2263999879360199","0.2263999879360199"
"2839","0.22609999775886536","0.22609999775886536","0.22609999775886536"
"2850","0.2272000014781952","0.2272000014781952","0.2272000014781952"
"2861","0.2272000014781952","0.2272000014781952","0.2272000014781952"
"2872","0.22749999165534973","0.22749999165534973","0.22749999165534973"
"2883","0.2289000004529953","0.2289000004529953","0.2289000004529953"
"2894","0.2295999974012375","0.2295999974012375","0.2295999974012375"
"2905","0.22949999570846558","0.22949999570846558","0.22949999570846558"
"2916","0.23009999096393585","0.23009999096393585","0.23009999096393585"
"2927","0.23079998791217804","0.23079998791217804","0.23079998791217804"
"2938","0.23089998960494995","0.23089998960494995","0.23089998960494995"
"2949","0.23279999196529388","0.23279999196529388","0.23279999196529388"
"2960","0.23309999704360962","0.23309999704360962","0.23309999704360962"
"2971","0.23349998891353607","0.23349998891353607","0.23349998891353607"
"2982","0.23319999873638153","0.23319999873638153","0.23319999873638153"
"2993","0.2336999922990799","0.2336999922990799","0.2336999922990799"
"3004","0.23489999771118164","0.23489999771118164","0.23489999771118164"
"3015","0.234499990940094","0.234499990940094","0.234499990940094"
"3026","0.23510000109672546","0.23510000109672546","0.23510000109672546"
"3037","0.23589999973773956","0.23589999973773956","0.23589999973773956"
"3048","0.23749999701976776","0.23749999701976776","0.23749999701976776"
"3059","0.23759999871253967","0.23759999871253967","0.23759999871253967"
"3070","0.23799999058246613","0.23799999058246613","0.23799999058246613"
"3081","0.23819999396800995","0.23819999396800995","0.23819999396800995"
"3092","0.23969998955726624","0.23969998955726624","0.23969998955726624"
"3103","0.23989999294281006","0.23989999294281006","0.23989999294281006"
"3114","0.2402999997138977","0.2402999997138977","0.2402999997138977"
"3125","0.24049998819828033","0.24049998819828033","0.24049998819828033"
"3136","0.24169999361038208","0.24169999361038208","0.24169999361038208"
"3147","0.241799995303154","0.241799995303154","0.241799995303154"
"3158","0.241799995303154","0.241799995303154","0.241799995303154"
"3169","0.24309998750686646","0.24309998750686646","0.24309998750686646"
"3180","0.24279999732971191","0.24279999732971191","0.24279999732971191"
"3191","0.24329999089241028","0.24329999089241028","0.24329999089241028"
"3202","0.24319998919963837","0.24319998919963837","0.24319998919963837"
"3213","0.243599995970726","0.243599995970726","0.243599995970726"
"3224","0.24449999630451202","0.24449999630451202","0.24449999630451202"
"3235","0.2449999898672104","0.2449999898672104","0.2449999898672104"
"3246","0.24629999697208405","0.24629999697208405","0.24629999697208405"
"3257","0.24650000035762787","0.24650000035762787","0.24650000035762787"
"3268","0.24699999392032623","0.24699999392032623","0.24699999392032623"
"3279","0.24729999899864197","0.24729999899864197","0.24729999899864197"
"3290","0.24799999594688416","0.24799999594688416","0.24799999594688416"
"3301","0.24889999628067017","0.24889999628067017","0.24889999628067017"
"3312","0.25029999017715454","0.25029999017715454","0.25029999017715454"
"3323","0.25099998712539673","0.25099998712539673","0.25099998712539673"
"3334","0.2516999840736389","0.2516999840736389","0.2516999840736389"
"3345","0.2513999938964844","0.2513999938964844","0.2513999938964844"
"3356","0.25220000743865967","0.25220000743865967","0.25220000743865967"
"3367","0.25200000405311584","0.25200000405311584","0.25200000405311584"
"3378","0.2532999813556671","0.2532999813556671","0.2532999813556671"
"3389","0.2531000077724457","0.2531000077724457","0.2531000077724457"
"3400","0.2524999976158142","0.2524999976158142","0.2524999976158142"
"3411","0.2532999813556671","0.2532999813556671","0.2532999813556671"
"3422","0.25279998779296875","0.25279998779296875","0.25279998779296875"
"3433","0.25279998779296875","0.25279998779296875","0.25279998779296875"
"3444","0.25439998507499695","0.25439998507499695","0.25439998507499695"
"3455","0.2540000081062317","0.2540000081062317","0.2540000081062317"
"3466","0.25439998507499695","0.25439998507499695","0.25439998507499695"
"3477","0.25509998202323914","0.25509998202323914","0.25509998202323914"
"3488","0.25529998540878296","0.25529998540878296","0.25529998540878296"
"3499","0.2556999921798706","0.2556999921798706","0.2556999921798706"
"3510","0.2563000023365021","0.2563000023365021","0.2563000023365021"
"3521","0.2565999925136566","0.2565999925136566","0.2565999925136566"
"3532","0.2565999925136566","0.2565999925136566","0.2565999925136566"
"3543","0.2563999891281128","0.2563999891281128","0.2563999891281128"
"3554","0.25689998269081116","0.25689998269081116","0.25689998269081116"
"3565","0.25849997997283936","0.25849997997283936","0.25849997997283936"
"3576","0.25929999351501465","0.25929999351501465","0.25929999351501465"
"3587","0.2583000063896179","0.2583000063896179","0.2583000063896179"
"3598","0.2595999836921692","0.2595999836921692","0.2595999836921692"
"3609","0.2602999806404114","0.2602999806404114","0.2602999806404114"
"3620","0.260699987411499","0.260699987411499","0.260699987411499"
"3631","0.2613999843597412","0.2613999843597412","0.2613999843597412"
"3642","0.26170000433921814","0.26170000433921814","0.26170000433921814"
"3653","0.2621999979019165","0.2621999979019165","0.2621999979019165"
"3664","0.26319998502731323","0.26319998502731323","0.26319998502731323"
"3675","0.2646999955177307","0.2646999955177307","0.2646999955177307"
"3686","0.2653000056743622","0.2653000056743622","0.2653000056743622"
"3697","0.26569998264312744","0.26569998264312744","0.26569998264312744"
"3708","0.2655999958515167","0.2655999958515167","0.2655999958515167"
"3719","0.26589998602867126","0.26589998602867126","0.26589998602867126"
"3730","0.2660999894142151","0.2660999894142151","0.2660999894142151"
"3741","0.26649999618530273","0.26649999618530273","0.26649999618530273"
"3752","0.26649999618530273","0.26649999618530273","0.26649999618530273"
"3763","0.2671000063419342","0.2671000063419342","0.2671000063419342"
"3774","0.26749998331069946","0.26749998331069946","0.26749998331069946"
"3785","0.26749998331069946","0.26749998331069946","0.26749998331069946"
"3796","0.2685000002384186","0.2685000002384186","0.2685000002384186"
"3807","0.2685999870300293","0.2685999870300293","0.2685999870300293"
"3818","0.2703999876976013","0.2703999876976013","0.2703999876976013"
"3829","0.26899999380111694","0.26899999380111694","0.26899999380111694"
"3840","0.2692999839782715","0.2692999839782715","0.2692999839782715"
"3851","0.2694000005722046","0.2694000005722046","0.2694000005722046"
"3862","0.26899999380111694","0.26899999380111694","0.26899999380111694"
"3873","0.2703000009059906","0.2703000009059906","0.2703000009059906"
"3884","0.2701999843120575","0.2701999843120575","0.2701999843120575"
"3895","0.27070000767707825","0.27070000767707825","0.27070000767707825"
"3906","0.2703999876976013","0.2703999876976013","0.2703999876976013"
"3917","0.2721000015735626","0.2721000015735626","0.2721000015735626"
"3928","0.2724999785423279","0.2724999785423279","0.2724999785423279"
"3939","0.27219998836517334","0.27219998836517334","0.27219998836517334"
"3950","0.2727999985218048","0.2727999985218048","0.2727999985218048"
"3961","0.27160000801086426","0.27160000801086426","0.27160000801086426"
"3972","0.2709999978542328","0.2709999978542328","0.2709999978542328"
"3983","0.27239999175071716","0.27239999175071716","0.27239999175071716"
"3994","0.273499995470047","0.273499995470047","0.273499995470047"
"4005","0.273499995470047","0.273499995470047","0.273499995470047"
"4016","0.2741999924182892","0.2741999924182892","0.2741999924182892"
"4027","0.27379998564720154","0.27379998564720154","0.27379998564720154"
"4038","0.27379998564720154","0.27379998564720154","0.27379998564720154"
"4049","0.2750999927520752","0.2750999927520752","0.2750999927520752"
"4060","0.27539998292922974","0.27539998292922974","0.27539998292922974"
"4071","0.27469998598098755","0.27469998598098755","0.27469998598098755"
"4082","0.2750999927520752","0.2750999927520752","0.2750999927520752"
"4093","0.27539998292922974","0.27539998292922974","0.27539998292922974"
"4104","0.2766999900341034","0.2766999900341034","0.2766999900341034"
"4115","0.2775000035762787","0.2775000035762787","0.2775000035762787"
"4126","0.2775000035762787","0.2775000035762787","0.2775000035762787"
"4137","0.2791000008583069","0.2791000008583069","0.2791000008583069"
"4148","0.2791000008583069","0.2791000008583069","0.2791000008583069"
"4159","0.2782000005245209","0.2782000005245209","0.2782000005245209"
"4170","0.2793999910354614","0.2793999910354614","0.2793999910354614"
"4181","0.2791000008583069","0.2791000008583069","0.2791000008583069"
"4192","0.2800999879837036","0.2800999879837036","0.2800999879837036"
"4203","0.2800000011920929","0.2800000011920929","0.2800000011920929"
"4214","0.27959999442100525","0.27959999442100525","0.27959999442100525"
"4225","0.2797999978065491","0.2797999978065491","0.2797999978065491"
"4236","0.28129997849464417","0.28129997849464417","0.28129997849464417"
"4247","0.2815999984741211","0.2815999984741211","0.2815999984741211"
"4258","0.28049999475479126","0.28049999475479126","0.28049999475479126"
"4269","0.2802000045776367","0.2802000045776367","0.2802000045776367"
"4280","0.2807999849319458","0.2807999849319458","0.2807999849319458"
"4291","0.2809999883174896","0.2809999883174896","0.2809999883174896"
"4302","0.28139999508857727","0.28139999508857727","0.28139999508857727"
"4313","0.28189998865127563","0.28189998865127563","0.28189998865127563"
"4324","0.281499981880188","0.281499981880188","0.281499981880188"
"4335","0.2816999852657318","0.2816999852657318","0.2816999852657318"
"4346","0.28279998898506165","0.28279998898506165","0.28279998898506165"
"4357","0.2840999960899353","0.2840999960899353","0.2840999960899353"
"4368","0.2831999957561493","0.2831999957561493","0.2831999957561493"
"4379","0.28299999237060547","0.28299999237060547","0.28299999237060547"
"4390","0.28290000557899475","0.28290000557899475","0.28290000557899475"
"4401","0.28450000286102295","0.28450000286102295","0.28450000286102295"
"4412","0.2838999927043915","0.2838999927043915","0.2838999927043915"
"4423","0.284199982881546","0.284199982881546","0.284199982881546"
"4434","0.2849999964237213","0.2849999964237213","0.2849999964237213"
"4445","0.2856999933719635","0.2856999933719635","0.2856999933719635"
"4456","0.28619998693466187","0.28619998693466187","0.28619998693466187"
"4467","0.28669998049736023","0.28669998049736023","0.28669998049736023"
"4478","0.2857999801635742","0.2857999801635742","0.2857999801635742"
"4489","0.28619998693466187","0.28619998693466187","0.28619998693466187"
"4500","0.2858999967575073","0.2858999967575073","0.2858999967575073"
"4511","0.28679999709129333","0.28679999709129333","0.28679999709129333"
"4522","0.28790000081062317","0.28790000081062317","0.28790000081062317"
"4533","0.28859999775886536","0.28859999775886536","0.28859999775886536"
"4544","0.28949999809265137","0.28949999809265137","0.28949999809265137"
"4555","0.28919997811317444","0.28919997811317444","0.28919997811317444"
"4566","0.28939998149871826","0.28939998149871826","0.28939998149871826"
"4577","0.28949999809265137","0.28949999809265137","0.28949999809265137"
"4588","0.28859999775886536","0.28859999775886536","0.28859999775886536"
"4599","0.289900004863739","0.289900004863739","0.289900004863739"
"4610","0.29009997844696045","0.29009997844696045","0.29009997844696045"
"4621","0.2897999882698059","0.2897999882698059","0.2897999882698059"
"4632","0.2906999886035919","0.2906999886035919","0.2906999886035919"
"4643","0.2906000018119812","0.2906000018119812","0.2906000018119812"
"4654","0.29099997878074646","0.29099997878074646","0.29099997878074646"
"4665","0.2921999990940094","0.2921999990940094","0.2921999990940094"
"4676","0.2912999987602234","0.2912999987602234","0.2912999987602234"
"4687","0.29179999232292175","0.29179999232292175","0.29179999232292175"
