"Step","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=1, eps=0, lamb=1e-09 - ic1_acc","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=1, eps=0, lamb=1e-09 - ic1_acc__MIN","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=1, eps=0, lamb=1e-09 - ic1_acc__MAX"
"804","0.07580000162124634","0.07580000162124634","0.07580000162124634"
"815","0.07719999551773071","0.07719999551773071","0.07719999551773071"
"826","0.07769999653100967","0.07769999653100967","0.07769999653100967"
"837","0.07829999923706055","0.07829999923706055","0.07829999923706055"
"848","0.07919999957084656","0.07919999957084656","0.07919999957084656"
"859","0.07979999482631683","0.07979999482631683","0.07979999482631683"
"870","0.08020000159740448","0.08020000159740448","0.08020000159740448"
"881","0.0803999975323677","0.0803999975323677","0.0803999975323677"
"892","0.08060000091791153","0.08060000091791153","0.08060000091791153"
"903","0.08150000125169754","0.08150000125169754","0.08150000125169754"
"914","0.08249999582767487","0.08249999582767487","0.08249999582767487"
"925","0.08229999989271164","0.08229999989271164","0.08229999989271164"
"936","0.08389999717473984","0.08389999717473984","0.08389999717473984"
"947","0.08500000089406967","0.08500000089406967","0.08500000089406967"
"958","0.08559999614953995","0.08559999614953995","0.08559999614953995"
"969","0.08590000122785568","0.08590000122785568","0.08590000122785568"
"980","0.0867999941110611","0.0867999941110611","0.0867999941110611"
"991","0.08699999749660492","0.08699999749660492","0.08699999749660492"
"1002","0.08819999545812607","0.08819999545812607","0.08819999545812607"
"1013","0.08859999477863312","0.08859999477863312","0.08859999477863312"
"1024","0.08969999849796295","0.08969999849796295","0.08969999849796295"
"1035","0.09059999883174896","0.09059999883174896","0.09059999883174896"
"1046","0.09109999984502792","0.09109999984502792","0.09109999984502792"
"1057","0.09269999712705612","0.09269999712705612","0.09269999712705612"
"1068","0.0940999984741211","0.0940999984741211","0.0940999984741211"
"1079","0.09449999779462814","0.09449999779462814","0.09449999779462814"
"1090","0.09510000050067902","0.09510000050067902","0.09510000050067902"
"1101","0.09619999676942825","0.09619999676942825","0.09619999676942825"
"1112","0.09690000116825104","0.09690000116825104","0.09690000116825104"
"1123","0.09789999574422836","0.09789999574422836","0.09789999574422836"
"1134","0.09889999777078629","0.09889999777078629","0.09889999777078629"
"1145","0.0989999994635582","0.0989999994635582","0.0989999994635582"
"1156","0.09929999709129333","0.09929999709129333","0.09929999709129333"
"1167","0.10040000081062317","0.10040000081062317","0.10040000081062317"
"1178","0.1022999957203865","0.1022999957203865","0.1022999957203865"
"1189","0.10409999638795853","0.10409999638795853","0.10409999638795853"
"1200","0.10429999977350235","0.10429999977350235","0.10429999977350235"
"1211","0.10499999672174454","0.10499999672174454","0.10499999672174454"
"1222","0.10480000078678131","0.10480000078678131","0.10480000078678131"
"1233","0.10489999502897263","0.10489999502897263","0.10489999502897263"
"1244","0.10589999705553055","0.10589999705553055","0.10589999705553055"
"1255","0.10749999433755875","0.10749999433755875","0.10749999433755875"
"1266","0.10819999873638153","0.10819999873638153","0.10819999873638153"
"1277","0.10899999737739563","0.10899999737739563","0.10899999737739563"
"1288","0.10949999839067459","0.10949999839067459","0.10949999839067459"
"1299","0.11089999973773956","0.11089999973773956","0.11089999973773956"
"1310","0.1111999973654747","0.1111999973654747","0.1111999973654747"
"1321","0.11140000075101852","0.11140000075101852","0.11140000075101852"
"1332","0.11169999837875366","0.11169999837875366","0.11169999837875366"
"1343","0.11259999871253967","0.11259999871253967","0.11259999871253967"
"1354","0.11309999972581863","0.11309999972581863","0.11309999972581863"
"1365","0.11319999396800995","0.11319999396800995","0.11319999396800995"
"1376","0.11339999735355377","0.11339999735355377","0.11339999735355377"
"1387","0.11449999362230301","0.11449999362230301","0.11449999362230301"
"1398","0.11509999632835388","0.11509999632835388","0.11509999632835388"
"1409","0.11569999903440475","0.11569999903440475","0.11569999903440475"
"1420","0.11649999767541885","0.11649999767541885","0.11649999767541885"
"1431","0.11809999495744705","0.11809999495744705","0.11809999495744705"
"1442","0.11800000071525574","0.11800000071525574","0.11800000071525574"
"1453","0.11829999834299088","0.11829999834299088","0.11829999834299088"
"1464","0.11919999867677689","0.11919999867677689","0.11919999867677689"
"1475","0.12019999325275421","0.12019999325275421","0.12019999325275421"
"1486","0.12049999833106995","0.12049999833106995","0.12049999833106995"
"1497","0.12060000002384186","0.12060000002384186","0.12060000002384186"
"1508","0.12189999967813492","0.12189999967813492","0.12189999967813492"
"1519","0.1233999952673912","0.1233999952673912","0.1233999952673912"
"1530","0.1232999935746193","0.1232999935746193","0.1232999935746193"
"1541","0.12429999560117722","0.12429999560117722","0.12429999560117722"
"1552","0.12449999898672104","0.12449999898672104","0.12449999898672104"
"1563","0.1257999986410141","0.1257999986410141","0.1257999986410141"
"1574","0.12639999389648438","0.12639999389648438","0.12639999389648438"
"1585","0.12709999084472656","0.12709999084472656","0.12709999084472656"
"1596","0.12799999117851257","0.12799999117851257","0.12799999117851257"
"1607","0.1290999948978424","0.1290999948978424","0.1290999948978424"
"1618","0.12969999015331268","0.12969999015331268","0.12969999015331268"
"1629","0.12999999523162842","0.12999999523162842","0.12999999523162842"
"1640","0.13040000200271606","0.13040000200271606","0.13040000200271606"
"1651","0.13030000030994415","0.13030000030994415","0.13030000030994415"
"1662","0.1305999904870987","0.1305999904870987","0.1305999904870987"
"1673","0.13099999725818634","0.13099999725818634","0.13099999725818634"
"1684","0.13089999556541443","0.13089999556541443","0.13089999556541443"
"1695","0.1306999921798706","0.1306999921798706","0.1306999921798706"
"1706","0.13159999251365662","0.13159999251365662","0.13159999251365662"
"1717","0.131400004029274","0.131400004029274","0.131400004029274"
"1728","0.13169999420642853","0.13169999420642853","0.13169999420642853"
"1739","0.13259999454021454","0.13259999454021454","0.13259999454021454"
"1750","0.13329999148845673","0.13329999148845673","0.13329999148845673"
"1761","0.13329999148845673","0.13329999148845673","0.13329999148845673"
"1772","0.13359999656677246","0.13359999656677246","0.13359999656677246"
"1783","0.1339000016450882","0.1339000016450882","0.1339000016450882"
"1794","0.13439999520778656","0.13439999520778656","0.13439999520778656"
"1805","0.13539999723434448","0.13539999723434448","0.13539999723434448"
"1816","0.13609999418258667","0.13609999418258667","0.13609999418258667"
"1827","0.13660000264644623","0.13660000264644623","0.13660000264644623"
"1838","0.1370999962091446","0.1370999962091446","0.1370999962091446"
"1849","0.1363999992609024","0.1363999992609024","0.1363999992609024"
"1860","0.13689999282360077","0.13689999282360077","0.13689999282360077"
"1871","0.13699999451637268","0.13699999451637268","0.13699999451637268"
"1882","0.13750000298023224","0.13750000298023224","0.13750000298023224"
"1893","0.1371999979019165","0.1371999979019165","0.1371999979019165"
"1904","0.13689999282360077","0.13689999282360077","0.13689999282360077"
"1915","0.13740000128746033","0.13740000128746033","0.13740000128746033"
"1926","0.13759998977184296","0.13759998977184296","0.13759998977184296"
"1937","0.13729999959468842","0.13729999959468842","0.13729999959468842"
"1948","0.13779999315738678","0.13779999315738678","0.13779999315738678"
"1959","0.1379999965429306","0.1379999965429306","0.1379999965429306"
"1970","0.13849999010562897","0.13849999010562897","0.13849999010562897"
"1981","0.13840000331401825","0.13840000331401825","0.13840000331401825"
"1992","0.13920000195503235","0.13920000195503235","0.13920000195503235"
"2003","0.1396999955177307","0.1396999955177307","0.1396999955177307"
"2014","0.1396999955177307","0.1396999955177307","0.1396999955177307"
"2025","0.13989999890327454","0.13989999890327454","0.13989999890327454"
"2036","0.140299990773201","0.140299990773201","0.140299990773201"
"2047","0.14090000092983246","0.14090000092983246","0.14090000092983246"
"2058","0.1412999927997589","0.1412999927997589","0.1412999927997589"
"2069","0.1412999927997589","0.1412999927997589","0.1412999927997589"
"2080","0.1412999927997589","0.1412999927997589","0.1412999927997589"
"2091","0.14159999787807465","0.14159999787807465","0.14159999787807465"
"2102","0.14180000126361847","0.14180000126361847","0.14180000126361847"
"2113","0.14149999618530273","0.14149999618530273","0.14149999618530273"
"2124","0.14259999990463257","0.14259999990463257","0.14259999990463257"
"2135","0.14270000159740448","0.14270000159740448","0.14270000159740448"
"2146","0.14329999685287476","0.14329999685287476","0.14329999685287476"
"2157","0.14399999380111694","0.14399999380111694","0.14399999380111694"
"2168","0.14419999718666077","0.14419999718666077","0.14419999718666077"
"2179","0.14459998905658722","0.14459998905658722","0.14459998905658722"
"2190","0.14469999074935913","0.14469999074935913","0.14469999074935913"
"2201","0.1454000025987625","0.1454000025987625","0.1454000025987625"
"2212","0.14589999616146088","0.14589999616146088","0.14589999616146088"
"2223","0.14549998939037323","0.14549998939037323","0.14549998939037323"
"2234","0.1460999995470047","0.1460999995470047","0.1460999995470047"
"2245","0.1469999998807907","0.1469999998807907","0.1469999998807907"
"2256","0.14710000157356262","0.14710000157356262","0.14710000157356262"
"2267","0.14720000326633453","0.14720000326633453","0.14720000326633453"
"2278","0.14790000021457672","0.14790000021457672","0.14790000021457672"
"2289","0.14790000021457672","0.14790000021457672","0.14790000021457672"
"2300","0.14800000190734863","0.14800000190734863","0.14800000190734863"
"2311","0.14869999885559082","0.14869999885559082","0.14869999885559082"
"2322","0.14890000224113464","0.14890000224113464","0.14890000224113464"
"2333","0.1492999941110611","0.1492999941110611","0.1492999941110611"
"2344","0.14989998936653137","0.14989998936653137","0.14989998936653137"
"2355","0.15049999952316284","0.15049999952316284","0.15049999952316284"
"2366","0.14989998936653137","0.14989998936653137","0.14989998936653137"
"2377","0.1501999944448471","0.1501999944448471","0.1501999944448471"
"2388","0.1509999930858612","0.1509999930858612","0.1509999930858612"
"2399","0.1508999913930893","0.1508999913930893","0.1508999913930893"
"2410","0.15139999985694885","0.15139999985694885","0.15139999985694885"
"2421","0.1516999900341034","0.1516999900341034","0.1516999900341034"
"2432","0.15199999511241913","0.15199999511241913","0.15199999511241913"
"2443","0.15199999511241913","0.15199999511241913","0.15199999511241913"
"2454","0.15209999680519104","0.15209999680519104","0.15209999680519104"
"2465","0.1525999903678894","0.1525999903678894","0.1525999903678894"
"2476","0.15230000019073486","0.15230000019073486","0.15230000019073486"
"2487","0.15289999544620514","0.15289999544620514","0.15289999544620514"
"2498","0.15230000019073486","0.15230000019073486","0.15230000019073486"
"2509","0.15320000052452087","0.15320000052452087","0.15320000052452087"
"2520","0.15379999577999115","0.15379999577999115","0.15379999577999115"
"2531","0.1533999890089035","0.1533999890089035","0.1533999890089035"
"2542","0.15389999747276306","0.15389999747276306","0.15389999747276306"
"2553","0.15469999611377716","0.15469999611377716","0.15469999611377716"
"2564","0.1550000011920929","0.1550000011920929","0.1550000011920929"
"2575","0.1550000011920929","0.1550000011920929","0.1550000011920929"
"2586","0.15529999136924744","0.15529999136924744","0.15529999136924744"
"2597","0.15559999644756317","0.15559999644756317","0.15559999644756317"
"2608","0.15569999814033508","0.15569999814033508","0.15569999814033508"
"2619","0.15649999678134918","0.15649999678134918","0.15649999678134918"
"2630","0.15649999678134918","0.15649999678134918","0.15649999678134918"
"2641","0.15729999542236328","0.15729999542236328","0.15729999542236328"
"2652","0.15770000219345093","0.15770000219345093","0.15770000219345093"
"2663","0.15770000219345093","0.15770000219345093","0.15770000219345093"
"2674","0.15709999203681946","0.15709999203681946","0.15709999203681946"
"2685","0.15719999372959137","0.15719999372959137","0.15719999372959137"
"2696","0.1574999988079071","0.1574999988079071","0.1574999988079071"
"2707","0.15760000050067902","0.15760000050067902","0.15760000050067902"
"2718","0.15850000083446503","0.15850000083446503","0.15850000083446503"
"2729","0.15809999406337738","0.15809999406337738","0.15809999406337738"
"2740","0.15929999947547913","0.15929999947547913","0.15929999947547913"
"2751","0.1597999930381775","0.1597999930381775","0.1597999930381775"
"2762","0.1599999964237213","0.1599999964237213","0.1599999964237213"
"2773","0.16019999980926514","0.16019999980926514","0.16019999980926514"
"2784","0.16049998998641968","0.16049998998641968","0.16049998998641968"
"2795","0.1598999947309494","0.1598999947309494","0.1598999947309494"
"2806","0.16049998998641968","0.16049998998641968","0.16049998998641968"
"2817","0.1614999920129776","0.1614999920129776","0.1614999920129776"
"2828","0.1614999920129776","0.1614999920129776","0.1614999920129776"
"2839","0.16089999675750732","0.16089999675750732","0.16089999675750732"
"2850","0.16179999709129333","0.16179999709129333","0.16179999709129333"
"2861","0.1614999920129776","0.1614999920129776","0.1614999920129776"
"2872","0.1621999889612198","0.1621999889612198","0.1621999889612198"
"2883","0.1623999923467636","0.1623999923467636","0.1623999923467636"
"2894","0.16290000081062317","0.16290000081062317","0.16290000081062317"
"2905","0.16200000047683716","0.16200000047683716","0.16200000047683716"
"2916","0.16279999911785126","0.16279999911785126","0.16279999911785126"
"2927","0.16259999573230743","0.16259999573230743","0.16259999573230743"
"2938","0.16339999437332153","0.16339999437332153","0.16339999437332153"
"2949","0.16409999132156372","0.16409999132156372","0.16409999132156372"
"2960","0.16409999132156372","0.16409999132156372","0.16409999132156372"
"2971","0.16380000114440918","0.16380000114440918","0.16380000114440918"
"2982","0.16349999606609344","0.16349999606609344","0.16349999606609344"
"2993","0.16359999775886536","0.16359999775886536","0.16359999775886536"
"3004","0.1639000028371811","0.1639000028371811","0.1639000028371811"
"3015","0.1631999909877777","0.1631999909877777","0.1631999909877777"
"3026","0.16419999301433563","0.16419999301433563","0.16419999301433563"
"3037","0.16459999978542328","0.16459999978542328","0.16459999978542328"
"3048","0.16439999639987946","0.16439999639987946","0.16439999639987946"
"3059","0.16509999334812164","0.16509999334812164","0.16509999334812164"
"3070","0.1655000001192093","0.1655000001192093","0.1655000001192093"
"3081","0.16609999537467957","0.16609999537467957","0.16609999537467957"
"3092","0.1665000021457672","0.1665000021457672","0.1665000021457672"
"3103","0.16699999570846558","0.16699999570846558","0.16699999570846558"
"3114","0.16659998893737793","0.16659998893737793","0.16659998893737793"
"3125","0.16699999570846558","0.16699999570846558","0.16699999570846558"
"3136","0.1670999974012375","0.1670999974012375","0.1670999974012375"
"3147","0.16659998893737793","0.16659998893737793","0.16659998893737793"
"3158","0.1670999974012375","0.1670999974012375","0.1670999974012375"
"3169","0.1671999990940094","0.1671999990940094","0.1671999990940094"
"3180","0.16759999096393585","0.16759999096393585","0.16759999096393585"
"3191","0.16679999232292175","0.16679999232292175","0.16679999232292175"
"3202","0.16689999401569366","0.16689999401569366","0.16689999401569366"
"3213","0.16689999401569366","0.16689999401569366","0.16689999401569366"
"3224","0.16689999401569366","0.16689999401569366","0.16689999401569366"
"3235","0.1671999990940094","0.1671999990940094","0.1671999990940094"
"3246","0.16689999401569366","0.16689999401569366","0.16689999401569366"
"3257","0.16689999401569366","0.16689999401569366","0.16689999401569366"
"3268","0.16779999434947968","0.16779999434947968","0.16779999434947968"
"3279","0.16749998927116394","0.16749998927116394","0.16749998927116394"
"3290","0.16679999232292175","0.16679999232292175","0.16679999232292175"
"3301","0.1670999974012375","0.1670999974012375","0.1670999974012375"
"3312","0.1678999960422516","0.1678999960422516","0.1678999960422516"
"3323","0.16839998960494995","0.16839998960494995","0.16839998960494995"
"3334","0.1688999980688095","0.1688999980688095","0.1688999980688095"
"3345","0.16830000281333923","0.16830000281333923","0.16830000281333923"
"3356","0.1680999994277954","0.1680999994277954","0.1680999994277954"
"3367","0.16779999434947968","0.16779999434947968","0.16779999434947968"
"3378","0.16830000281333923","0.16830000281333923","0.16830000281333923"
"3389","0.16759999096393585","0.16759999096393585","0.16759999096393585"
"3400","0.1679999977350235","0.1679999977350235","0.1679999977350235"
"3411","0.16869999468326569","0.16869999468326569","0.16869999468326569"
"3422","0.16820000112056732","0.16820000112056732","0.16820000112056732"
"3433","0.16839998960494995","0.16839998960494995","0.16839998960494995"
"3444","0.16929998993873596","0.16929998993873596","0.16929998993873596"
"3455","0.16939999163150787","0.16939999163150787","0.16939999163150787"
"3466","0.1695999950170517","0.1695999950170517","0.1695999950170517"
"3477","0.16949999332427979","0.16949999332427979","0.16949999332427979"
"3488","0.1695999950170517","0.1695999950170517","0.1695999950170517"
"3499","0.16939999163150787","0.16939999163150787","0.16939999163150787"
"3510","0.17059999704360962","0.17059999704360962","0.17059999704360962"
"3521","0.17059999704360962","0.17059999704360962","0.17059999704360962"
"3532","0.16990000009536743","0.16990000009536743","0.16990000009536743"
"3543","0.17000000178813934","0.17000000178813934","0.17000000178813934"
"3554","0.17059999704360962","0.17059999704360962","0.17059999704360962"
"3565","0.17069999873638153","0.17069999873638153","0.17069999873638153"
"3576","0.17080000042915344","0.17080000042915344","0.17080000042915344"
"3587","0.17090000212192535","0.17090000212192535","0.17090000212192535"
"3598","0.17139999568462372","0.17139999568462372","0.17139999568462372"
"3609","0.17139999568462372","0.17139999568462372","0.17139999568462372"
"3620","0.17090000212192535","0.17090000212192535","0.17090000212192535"
"3631","0.1712999939918518","0.1712999939918518","0.1712999939918518"
"3642","0.17109999060630798","0.17109999060630798","0.17109999060630798"
"3653","0.17099998891353607","0.17099998891353607","0.17099998891353607"
"3664","0.17059999704360962","0.17059999704360962","0.17059999704360962"
"3675","0.17019999027252197","0.17019999027252197","0.17019999027252197"
"3686","0.17069999873638153","0.17069999873638153","0.17069999873638153"
"3697","0.17019999027252197","0.17019999027252197","0.17019999027252197"
"3708","0.17000000178813934","0.17000000178813934","0.17000000178813934"
"3719","0.16979999840259552","0.16979999840259552","0.16979999840259552"
"3730","0.17019999027252197","0.17019999027252197","0.17019999027252197"
"3741","0.17019999027252197","0.17019999027252197","0.17019999027252197"
"3752","0.1703999936580658","0.1703999936580658","0.1703999936580658"
"3763","0.17000000178813934","0.17000000178813934","0.17000000178813934"
"3774","0.17080000042915344","0.17080000042915344","0.17080000042915344"
"3785","0.17099998891353607","0.17099998891353607","0.17099998891353607"
"3796","0.17109999060630798","0.17109999060630798","0.17109999060630798"
"3807","0.1711999922990799","0.1711999922990799","0.1711999922990799"
"3818","0.17170000076293945","0.17170000076293945","0.17170000076293945"
"3829","0.171999990940094","0.171999990940094","0.171999990940094"
"3840","0.171999990940094","0.171999990940094","0.171999990940094"
"3851","0.17260000109672546","0.17260000109672546","0.17260000109672546"
"3862","0.17239999771118164","0.17239999771118164","0.17239999771118164"
"3873","0.17299999296665192","0.17299999296665192","0.17299999296665192"
"3884","0.17309999465942383","0.17309999465942383","0.17309999465942383"
"3895","0.17339999973773956","0.17339999973773956","0.17339999973773956"
"3906","0.1736999899148941","0.1736999899148941","0.1736999899148941"
"3917","0.1736999899148941","0.1736999899148941","0.1736999899148941"
"3928","0.17379999160766602","0.17379999160766602","0.17379999160766602"
"3939","0.17379999160766602","0.17379999160766602","0.17379999160766602"
"3950","0.17389999330043793","0.17389999330043793","0.17389999330043793"
"3961","0.17430000007152557","0.17430000007152557","0.17430000007152557"
"3972","0.17430000007152557","0.17430000007152557","0.17430000007152557"
"3983","0.17459999024868011","0.17459999024868011","0.17459999024868011"
"3994","0.17419999837875366","0.17419999837875366","0.17419999837875366"
"4005","0.17389999330043793","0.17389999330043793","0.17389999330043793"
"4016","0.17379999160766602","0.17379999160766602","0.17379999160766602"
"4027","0.17430000007152557","0.17430000007152557","0.17430000007152557"
"4038","0.17319999635219574","0.17319999635219574","0.17319999635219574"
"4049","0.17339999973773956","0.17339999973773956","0.17339999973773956"
"4060","0.17419999837875366","0.17419999837875366","0.17419999837875366"
"4071","0.17379999160766602","0.17379999160766602","0.17379999160766602"
"4082","0.17459999024868011","0.17459999024868011","0.17459999024868011"
"4093","0.17430000007152557","0.17430000007152557","0.17430000007152557"
"4104","0.17409999668598175","0.17409999668598175","0.17409999668598175"
"4115","0.17440000176429749","0.17440000176429749","0.17440000176429749"
"4126","0.17430000007152557","0.17430000007152557","0.17430000007152557"
"4137","0.17520000040531158","0.17520000040531158","0.17520000040531158"
"4148","0.17479999363422394","0.17479999363422394","0.17479999363422394"
"4159","0.17499999701976776","0.17499999701976776","0.17499999701976776"
"4170","0.17479999363422394","0.17479999363422394","0.17479999363422394"
"4181","0.17440000176429749","0.17440000176429749","0.17440000176429749"
"4192","0.17440000176429749","0.17440000176429749","0.17440000176429749"
"4203","0.17459999024868011","0.17459999024868011","0.17459999024868011"
"4214","0.17430000007152557","0.17430000007152557","0.17430000007152557"
"4225","0.17430000007152557","0.17430000007152557","0.17430000007152557"
"4236","0.17509999871253967","0.17509999871253967","0.17509999871253967"
"4247","0.17440000176429749","0.17440000176429749","0.17440000176429749"
"4258","0.17419999837875366","0.17419999837875366","0.17419999837875366"
"4269","0.1744999885559082","0.1744999885559082","0.1744999885559082"
"4280","0.1744999885559082","0.1744999885559082","0.1744999885559082"
"4291","0.17459999024868011","0.17459999024868011","0.17459999024868011"
"4302","0.17499999701976776","0.17499999701976776","0.17499999701976776"
"4313","0.17520000040531158","0.17520000040531158","0.17520000040531158"
"4324","0.17520000040531158","0.17520000040531158","0.17520000040531158"
"4335","0.17469999194145203","0.17469999194145203","0.17469999194145203"
"4346","0.17520000040531158","0.17520000040531158","0.17520000040531158"
"4357","0.17569999396800995","0.17569999396800995","0.17569999396800995"
"4368","0.17579999566078186","0.17579999566078186","0.17579999566078186"
"4379","0.17599999904632568","0.17599999904632568","0.17599999904632568"
"4390","0.17549999058246613","0.17549999058246613","0.17549999058246613"
"4401","0.17659999430179596","0.17659999430179596","0.17659999430179596"
"4412","0.17629998922348022","0.17629998922348022","0.17629998922348022"
"4423","0.17669999599456787","0.17669999599456787","0.17669999599456787"
"4434","0.1761000007390976","0.1761000007390976","0.1761000007390976"
"4445","0.17639999091625214","0.17639999091625214","0.17639999091625214"
"4456","0.17669999599456787","0.17669999599456787","0.17669999599456787"
"4467","0.1761000007390976","0.1761000007390976","0.1761000007390976"
"4478","0.17649999260902405","0.17649999260902405","0.17649999260902405"
"4489","0.17669999599456787","0.17669999599456787","0.17669999599456787"
"4500","0.17669999599456787","0.17669999599456787","0.17669999599456787"
"4511","0.1768999993801117","0.1768999993801117","0.1768999993801117"
"4522","0.17710000276565552","0.17710000276565552","0.17710000276565552"
"4533","0.17719998955726624","0.17719998955726624","0.17719998955726624"
"4544","0.17729999125003815","0.17729999125003815","0.17729999125003815"
"4555","0.1768999993801117","0.1768999993801117","0.1768999993801117"
"4566","0.1768999993801117","0.1768999993801117","0.1768999993801117"
"4577","0.17679999768733978","0.17679999768733978","0.17679999768733978"
"4588","0.17710000276565552","0.17710000276565552","0.17710000276565552"
"4599","0.17759999632835388","0.17759999632835388","0.17759999632835388"
"4610","0.17749999463558197","0.17749999463558197","0.17749999463558197"
"4621","0.1770000010728836","0.1770000010728836","0.1770000010728836"
"4632","0.17749999463558197","0.17749999463558197","0.17749999463558197"
"4643","0.17759999632835388","0.17759999632835388","0.17759999632835388"
"4654","0.1777999997138977","0.1777999997138977","0.1777999997138977"
"4665","0.17759999632835388","0.17759999632835388","0.17759999632835388"
"4676","0.17719998955726624","0.17719998955726624","0.17719998955726624"
