"Step","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=4, eps=0, lamb=1e-09 - ic1_acc","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=4, eps=0, lamb=1e-09 - ic1_acc__MIN","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=4, eps=0, lamb=1e-09 - ic1_acc__MAX"
"1563","0.5467000007629395","0.5467000007629395","0.5467000007629395"
"1574","0.5472999811172485","0.5472999811172485","0.5472999811172485"
"1585","0.5479999780654907","0.5479999780654907","0.5479999780654907"
"1596","0.5486999750137329","0.5486999750137329","0.5486999750137329"
"1607","0.5493999719619751","0.5493999719619751","0.5493999719619751"
"1618","0.5496999621391296","0.5496999621391296","0.5496999621391296"
"1629","0.5507000088691711","0.5507000088691711","0.5507000088691711"
"1640","0.551800012588501","0.551800012588501","0.551800012588501"
"1651","0.5525000095367432","0.5525000095367432","0.5525000095367432"
"1662","0.5530999898910522","0.5530999898910522","0.5530999898910522"
"1673","0.5543999671936035","0.5543999671936035","0.5543999671936035"
"1684","0.5554999709129333","0.5554999709129333","0.5554999709129333"
"1695","0.5568000078201294","0.5568000078201294","0.5568000078201294"
"1706","0.5575999617576599","0.5575999617576599","0.5575999617576599"
"1717","0.5577999949455261","0.5577999949455261","0.5577999949455261"
"1728","0.5579000115394592","0.5579000115394592","0.5579000115394592"
"1739","0.5590999722480774","0.5590999722480774","0.5590999722480774"
"1750","0.5593999624252319","0.5593999624252319","0.5593999624252319"
"1761","0.5604000091552734","0.5604000091552734","0.5604000091552734"
"1772","0.5605999827384949","0.5605999827384949","0.5605999827384949"
"1783","0.5608999729156494","0.5608999729156494","0.5608999729156494"
"1794","0.561199963092804","0.561199963092804","0.561199963092804"
"1805","0.5622000098228455","0.5622000098228455","0.5622000098228455"
"1816","0.5622999668121338","0.5622999668121338","0.5622999668121338"
"1827","0.5625","0.5625","0.5625"
"1838","0.5634999871253967","0.5634999871253967","0.5634999871253967"
"1849","0.5636999607086182","0.5636999607086182","0.5636999607086182"
"1860","0.5641999840736389","0.5641999840736389","0.5641999840736389"
"1871","0.5652999877929688","0.5652999877929688","0.5652999877929688"
"1882","0.5662999749183655","0.5662999749183655","0.5662999749183655"
"1893","0.5669999718666077","0.5669999718666077","0.5669999718666077"
"1904","0.5672999620437622","0.5672999620437622","0.5672999620437622"
"1915","0.5672999620437622","0.5672999620437622","0.5672999620437622"
"1926","0.568399965763092","0.568399965763092","0.568399965763092"
"1937","0.5686999559402466","0.5686999559402466","0.5686999559402466"
"1948","0.5688999891281128","0.5688999891281128","0.5688999891281128"
"1959","0.5692999958992004","0.5692999958992004","0.5692999958992004"
"1970","0.5701000094413757","0.5701000094413757","0.5701000094413757"
"1981","0.5703999996185303","0.5703999996185303","0.5703999996185303"
"1992","0.5703999996185303","0.5703999996185303","0.5703999996185303"
"2003","0.5708000063896179","0.5708000063896179","0.5708000063896179"
"2014","0.5709999799728394","0.5709999799728394","0.5709999799728394"
"2025","0.5715000033378601","0.5715000033378601","0.5715000033378601"
"2036","0.5722000002861023","0.5722000002861023","0.5722000002861023"
"2047","0.5727999806404114","0.5727999806404114","0.5727999806404114"
"2058","0.5735999941825867","0.5735999941825867","0.5735999941825867"
"2069","0.5730999708175659","0.5730999708175659","0.5730999708175659"
"2080","0.5737000107765198","0.5737000107765198","0.5737000107765198"
"2091","0.5741999745368958","0.5741999745368958","0.5741999745368958"
"2102","0.574999988079071","0.574999988079071","0.574999988079071"
"2113","0.5755999684333801","0.5755999684333801","0.5755999684333801"
"2124","0.5756999850273132","0.5756999850273132","0.5756999850273132"
"2135","0.576200008392334","0.576200008392334","0.576200008392334"
"2146","0.5773000121116638","0.5773000121116638","0.5773000121116638"
"2157","0.5778999924659729","0.5778999924659729","0.5778999924659729"
"2168","0.578000009059906","0.578000009059906","0.578000009059906"
"2179","0.578000009059906","0.578000009059906","0.578000009059906"
"2190","0.5791999697685242","0.5791999697685242","0.5791999697685242"
"2201","0.5794999599456787","0.5794999599456787","0.5794999599456787"
"2212","0.5805999636650085","0.5805999636650085","0.5805999636650085"
"2223","0.5816999673843384","0.5816999673843384","0.5816999673843384"
"2234","0.5825999975204468","0.5825999975204468","0.5825999975204468"
"2245","0.5827000141143799","0.5827000141143799","0.5827000141143799"
"2256","0.5834999680519104","0.5834999680519104","0.5834999680519104"
"2267","0.5841000080108643","0.5841000080108643","0.5841000080108643"
"2278","0.5845000147819519","0.5845000147819519","0.5845000147819519"
"2289","0.5843999981880188","0.5843999981880188","0.5843999981880188"
"2300","0.5853999853134155","0.5853999853134155","0.5853999853134155"
"2311","0.5852000117301941","0.5852000117301941","0.5852000117301941"
"2322","0.585599958896637","0.585599958896637","0.585599958896637"
"2333","0.5866999626159668","0.5866999626159668","0.5866999626159668"
"2344","0.587399959564209","0.587399959564209","0.587399959564209"
"2355","0.5885999798774719","0.5885999798774719","0.5885999798774719"
"2366","0.588699996471405","0.588699996471405","0.588699996471405"
"2377","0.5888000130653381","0.5888000130653381","0.5888000130653381"
"2388","0.5895999670028687","0.5895999670028687","0.5895999670028687"
"2399","0.5896999835968018","0.5896999835968018","0.5896999835968018"
"2410","0.5902000069618225","0.5902000069618225","0.5902000069618225"
"2421","0.590499997138977","0.590499997138977","0.590499997138977"
"2432","0.5910999774932861","0.5910999774932861","0.5910999774932861"
"2443","0.5916000008583069","0.5916000008583069","0.5916000008583069"
"2454","0.5924999713897705","0.5924999713897705","0.5924999713897705"
"2465","0.5925999879837036","0.5925999879837036","0.5925999879837036"
"2476","0.5925999879837036","0.5925999879837036","0.5925999879837036"
"2487","0.5934000015258789","0.5934000015258789","0.5934000015258789"
"2498","0.5947999954223633","0.5947999954223633","0.5947999954223633"
"2509","0.5950999855995178","0.5950999855995178","0.5950999855995178"
"2520","0.59579998254776","0.59579998254776","0.59579998254776"
"2531","0.5963999629020691","0.5963999629020691","0.5963999629020691"
"2542","0.5970999598503113","0.5970999598503113","0.5970999598503113"
"2553","0.5972999930381775","0.5972999930381775","0.5972999930381775"
"2564","0.597000002861023","0.597000002861023","0.597000002861023"
"2575","0.5977999567985535","0.5977999567985535","0.5977999567985535"
"2586","0.5985999703407288","0.5985999703407288","0.5985999703407288"
"2597","0.5986999869346619","0.5986999869346619","0.5986999869346619"
"2608","0.5999000072479248","0.5999000072479248","0.5999000072479248"
"2619","0.5999000072479248","0.5999000072479248","0.5999000072479248"
"2630","0.6000999808311462","0.6000999808311462","0.6000999808311462"
"2641","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"2652","0.6000999808311462","0.6000999808311462","0.6000999808311462"
"2663","0.6007999777793884","0.6007999777793884","0.6007999777793884"
"2674","0.6013999581336975","0.6013999581336975","0.6013999581336975"
"2685","0.6017000079154968","0.6017000079154968","0.6017000079154968"
"2696","0.6025999784469604","0.6025999784469604","0.6025999784469604"
"2707","0.6031999588012695","0.6031999588012695","0.6031999588012695"
"2718","0.6036999821662903","0.6036999821662903","0.6036999821662903"
"2729","0.6040999889373779","0.6040999889373779","0.6040999889373779"
"2740","0.6049999594688416","0.6049999594688416","0.6049999594688416"
"2751","0.6051999926567078","0.6051999926567078","0.6051999926567078"
"2762","0.6056999564170837","0.6056999564170837","0.6056999564170837"
"2773","0.6060999631881714","0.6060999631881714","0.6060999631881714"
"2784","0.6064000129699707","0.6064000129699707","0.6064000129699707"
"2795","0.606499969959259","0.606499969959259","0.606499969959259"
"2806","0.6071999669075012","0.6071999669075012","0.6071999669075012"
"2817","0.6074999570846558","0.6074999570846558","0.6074999570846558"
"2828","0.6079999804496765","0.6079999804496765","0.6079999804496765"
"2839","0.6083999872207642","0.6083999872207642","0.6083999872207642"
"2850","0.6093999743461609","0.6093999743461609","0.6093999743461609"
"2861","0.6090999841690063","0.6090999841690063","0.6090999841690063"
"2872","0.609499990940094","0.609499990940094","0.609499990940094"
"2883","0.6104999780654907","0.6104999780654907","0.6104999780654907"
"2894","0.6107000112533569","0.6107000112533569","0.6107000112533569"
"2905","0.6114000082015991","0.6114000082015991","0.6114000082015991"
"2916","0.6126999855041504","0.6126999855041504","0.6126999855041504"
"2927","0.6128999590873718","0.6128999590873718","0.6128999590873718"
"2938","0.6129999756813049","0.6129999756813049","0.6129999756813049"
"2949","0.6132999658584595","0.6132999658584595","0.6132999658584595"
"2960","0.613599956035614","0.613599956035614","0.613599956035614"
"2971","0.6134999990463257","0.6134999990463257","0.6134999990463257"
"2982","0.6136999726295471","0.6136999726295471","0.6136999726295471"
"2993","0.6144999861717224","0.6144999861717224","0.6144999861717224"
"3004","0.6150000095367432","0.6150000095367432","0.6150000095367432"
"3015","0.6150999665260315","0.6150999665260315","0.6150999665260315"
"3026","0.6152999997138977","0.6152999997138977","0.6152999997138977"
"3037","0.6154999732971191","0.6154999732971191","0.6154999732971191"
"3048","0.6150999665260315","0.6150999665260315","0.6150999665260315"
"3059","0.6154999732971191","0.6154999732971191","0.6154999732971191"
"3070","0.6168999671936035","0.6168999671936035","0.6168999671936035"
"3081","0.6173999905586243","0.6173999905586243","0.6173999905586243"
"3092","0.6177999973297119","0.6177999973297119","0.6177999973297119"
"3103","0.618399977684021","0.618399977684021","0.618399977684021"
"3114","0.6186999678611755","0.6186999678611755","0.6186999678611755"
"3125","0.6189000010490417","0.6189000010490417","0.6189000010490417"
"3136","0.6193999648094177","0.6193999648094177","0.6193999648094177"
"3147","0.6204000115394592","0.6204000115394592","0.6204000115394592"
"3158","0.6204999685287476","0.6204999685287476","0.6204999685287476"
"3169","0.6208999752998352","0.6208999752998352","0.6208999752998352"
"3180","0.6214999556541443","0.6214999556541443","0.6214999556541443"
"3191","0.6214999556541443","0.6214999556541443","0.6214999556541443"
"3202","0.6218999624252319","0.6218999624252319","0.6218999624252319"
"3213","0.6229000091552734","0.6229000091552734","0.6229000091552734"
"3224","0.6236000061035156","0.6236000061035156","0.6236000061035156"
"3235","0.6238999962806702","0.6238999962806702","0.6238999962806702"
"3246","0.6244999766349792","0.6244999766349792","0.6244999766349792"
"3257","0.6251999735832214","0.6251999735832214","0.6251999735832214"
"3268","0.6252999901771545","0.6252999901771545","0.6252999901771545"
"3279","0.625499963760376","0.625499963760376","0.625499963760376"
"3290","0.6255999803543091","0.6255999803543091","0.6255999803543091"
"3301","0.6262999773025513","0.6262999773025513","0.6262999773025513"
"3312","0.6265999674797058","0.6265999674797058","0.6265999674797058"
"3323","0.627299964427948","0.627299964427948","0.627299964427948"
"3334","0.6276999711990356","0.6276999711990356","0.6276999711990356"
"3345","0.6284999847412109","0.6284999847412109","0.6284999847412109"
"3356","0.6286999583244324","0.6286999583244324","0.6286999583244324"
"3367","0.6287999749183655","0.6287999749183655","0.6287999749183655"
"3378","0.6294999718666077","0.6294999718666077","0.6294999718666077"
"3389","0.6290000081062317","0.6290000081062317","0.6290000081062317"
"3400","0.62909996509552","0.62909996509552","0.62909996509552"
"3411","0.6301000118255615","0.6301000118255615","0.6301000118255615"
"3422","0.6309999823570251","0.6309999823570251","0.6309999823570251"
"3433","0.6308000087738037","0.6308000087738037","0.6308000087738037"
"3444","0.6312999725341797","0.6312999725341797","0.6312999725341797"
"3455","0.6326000094413757","0.6326000094413757","0.6326000094413757"
"3466","0.6322999596595764","0.6322999596595764","0.6322999596595764"
"3477","0.6326000094413757","0.6326000094413757","0.6326000094413757"
"3488","0.6333999633789062","0.6333999633789062","0.6333999633789062"
"3499","0.6337000131607056","0.6337000131607056","0.6337000131607056"
"3510","0.6347999572753906","0.6347999572753906","0.6347999572753906"
"3521","0.6351999640464783","0.6351999640464783","0.6351999640464783"
"3532","0.6352999806404114","0.6352999806404114","0.6352999806404114"
"3543","0.6354999542236328","0.6354999542236328","0.6354999542236328"
"3554","0.6360999941825867","0.6360999941825867","0.6360999941825867"
"3565","0.6365999579429626","0.6365999579429626","0.6365999579429626"
"3576","0.6366999745368958","0.6366999745368958","0.6366999745368958"
"3587","0.636900007724762","0.636900007724762","0.636900007724762"
"3598","0.636900007724762","0.636900007724762","0.636900007724762"
"3609","0.6370999813079834","0.6370999813079834","0.6370999813079834"
"3620","0.6376999616622925","0.6376999616622925","0.6376999616622925"
"3631","0.6385999917984009","0.6385999917984009","0.6385999917984009"
"3642","0.6381999850273132","0.6381999850273132","0.6381999850273132"
"3653","0.6380999684333801","0.6380999684333801","0.6380999684333801"
"3664","0.6380999684333801","0.6380999684333801","0.6380999684333801"
"3675","0.6385999917984009","0.6385999917984009","0.6385999917984009"
"3686","0.638700008392334","0.638700008392334","0.638700008392334"
"3697","0.6394000053405762","0.6394000053405762","0.6394000053405762"
"3708","0.6394999623298645","0.6394999623298645","0.6394999623298645"
"3719","0.6394000053405762","0.6394000053405762","0.6394000053405762"
"3730","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"3741","0.6401000022888184","0.6401000022888184","0.6401000022888184"
"3752","0.6398999691009521","0.6398999691009521","0.6398999691009521"
"3763","0.6408999562263489","0.6408999562263489","0.6408999562263489"
"3774","0.640999972820282","0.640999972820282","0.640999972820282"
"3785","0.640999972820282","0.640999972820282","0.640999972820282"
"3796","0.6410999894142151","0.6410999894142151","0.6410999894142151"
"3807","0.6419999599456787","0.6419999599456787","0.6419999599456787"
"3818","0.6426999568939209","0.6426999568939209","0.6426999568939209"
"3829","0.6434000134468079","0.6434000134468079","0.6434000134468079"
"3840","0.6435999870300293","0.6435999870300293","0.6435999870300293"
"3851","0.64410001039505","0.64410001039505","0.64410001039505"
"3862","0.64410001039505","0.64410001039505","0.64410001039505"
"3873","0.6439999938011169","0.6439999938011169","0.6439999938011169"
"3884","0.6435999870300293","0.6435999870300293","0.6435999870300293"
"3895","0.6437999606132507","0.6437999606132507","0.6437999606132507"
"3906","0.644599974155426","0.644599974155426","0.644599974155426"
"3917","0.6441999673843384","0.6441999673843384","0.6441999673843384"
"3928","0.6446999907493591","0.6446999907493591","0.6446999907493591"
"3939","0.6452999711036682","0.6452999711036682","0.6452999711036682"
"3950","0.6459000110626221","0.6459000110626221","0.6459000110626221"
"3961","0.6459000110626221","0.6459000110626221","0.6459000110626221"
"3972","0.6462000012397766","0.6462000012397766","0.6462000012397766"
"3983","0.6466000080108643","0.6466000080108643","0.6466000080108643"
"3994","0.6470999717712402","0.6470999717712402","0.6470999717712402"
"4005","0.6469999551773071","0.6469999551773071","0.6469999551773071"
"4016","0.6469999551773071","0.6469999551773071","0.6469999551773071"
"4027","0.6468999981880188","0.6468999981880188","0.6468999981880188"
"4038","0.6471999883651733","0.6471999883651733","0.6471999883651733"
"4049","0.6471999883651733","0.6471999883651733","0.6471999883651733"
"4060","0.6473000049591064","0.6473000049591064","0.6473000049591064"
"4071","0.6477999687194824","0.6477999687194824","0.6477999687194824"
"4082","0.648099958896637","0.648099958896637","0.648099958896637"
"4093","0.6484999656677246","0.6484999656677246","0.6484999656677246"
"4104","0.6491000056266785","0.6491000056266785","0.6491000056266785"
"4115","0.6489999890327454","0.6489999890327454","0.6489999890327454"
"4126","0.6496999859809875","0.6496999859809875","0.6496999859809875"
"4137","0.6502999663352966","0.6502999663352966","0.6502999663352966"
"4148","0.6509999632835388","0.6509999632835388","0.6509999632835388"
"4159","0.6504999995231628","0.6504999995231628","0.6504999995231628"
"4170","0.6502000093460083","0.6502000093460083","0.6502000093460083"
"4181","0.6505999565124512","0.6505999565124512","0.6505999565124512"
"4192","0.6504999995231628","0.6504999995231628","0.6504999995231628"
"4203","0.651199996471405","0.651199996471405","0.651199996471405"
"4214","0.651699960231781","0.651699960231781","0.651699960231781"
"4225","0.651699960231781","0.651699960231781","0.651699960231781"
"4236","0.651199996471405","0.651199996471405","0.651199996471405"
"4247","0.6516000032424927","0.6516000032424927","0.6516000032424927"
"4258","0.6523000001907349","0.6523000001907349","0.6523000001907349"
"4269","0.652899980545044","0.652899980545044","0.652899980545044"
"4280","0.6536999940872192","0.6536999940872192","0.6536999940872192"
"4291","0.653499960899353","0.653499960899353","0.653499960899353"
"4302","0.6541000008583069","0.6541000008583069","0.6541000008583069"
"4313","0.6538999676704407","0.6538999676704407","0.6538999676704407"
"4324","0.6545999646186829","0.6545999646186829","0.6545999646186829"
"4335","0.6549999713897705","0.6549999713897705","0.6549999713897705"
"4346","0.6549999713897705","0.6549999713897705","0.6549999713897705"
"4357","0.6556000113487244","0.6556000113487244","0.6556000113487244"
"4368","0.6547999978065491","0.6547999978065491","0.6547999978065491"
"4379","0.6557999849319458","0.6557999849319458","0.6557999849319458"
"4390","0.6560999751091003","0.6560999751091003","0.6560999751091003"
"4401","0.6563000082969666","0.6563000082969666","0.6563000082969666"
"4412","0.6560999751091003","0.6560999751091003","0.6560999751091003"
"4423","0.6565999984741211","0.6565999984741211","0.6565999984741211"
"4434","0.6572999954223633","0.6572999954223633","0.6572999954223633"
"4445","0.6574999690055847","0.6574999690055847","0.6574999690055847"
"4456","0.6575999855995178","0.6575999855995178","0.6575999855995178"
"4467","0.6586999893188477","0.6586999893188477","0.6586999893188477"
"4478","0.6583999991416931","0.6583999991416931","0.6583999991416931"
"4489","0.6588000059127808","0.6588000059127808","0.6588000059127808"
"4500","0.6589999794960022","0.6589999794960022","0.6589999794960022"
"4511","0.6590999960899353","0.6590999960899353","0.6590999960899353"
"4522","0.6592999696731567","0.6592999696731567","0.6592999696731567"
"4533","0.659500002861023","0.659500002861023","0.659500002861023"
"4544","0.6596999764442444","0.6596999764442444","0.6596999764442444"
"4555","0.6602999567985535","0.6602999567985535","0.6602999567985535"
"4566","0.6606999635696411","0.6606999635696411","0.6606999635696411"
"4577","0.6607999801635742","0.6607999801635742","0.6607999801635742"
"4588","0.661300003528595","0.661300003528595","0.661300003528595"
"4599","0.6614999771118164","0.6614999771118164","0.6614999771118164"
"4610","0.6617000102996826","0.6617000102996826","0.6617000102996826"
"4621","0.661799967288971","0.661799967288971","0.661799967288971"
"4632","0.6620999574661255","0.6620999574661255","0.6620999574661255"
"4643","0.6622999906539917","0.6622999906539917","0.6622999906539917"
"4654","0.6625999808311462","0.6625999808311462","0.6625999808311462"
"4665","0.6622999906539917","0.6622999906539917","0.6622999906539917"
"4676","0.6624999642372131","0.6624999642372131","0.6624999642372131"
"4687","0.6620999574661255","0.6620999574661255","0.6620999574661255"
"4698","0.6628999710083008","0.6628999710083008","0.6628999710083008"
"4709","0.6628999710083008","0.6628999710083008","0.6628999710083008"
"4720","0.6632999777793884","0.6632999777793884","0.6632999777793884"
