"Step","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=1, eps=0, lamb=1e-09 - ic1_acc","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=1, eps=0, lamb=1e-09 - ic1_acc__MIN","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=1, eps=0, lamb=1e-09 - ic1_acc__MAX"
"1","0.03199999779462814","0.03199999779462814","0.03199999779462814"
"12","0.032600000500679016","0.032600000500679016","0.032600000500679016"
"23","0.032899998128414154","0.032899998128414154","0.032899998128414154"
"34","0.03370000049471855","0.03370000049471855","0.03370000049471855"
"45","0.03399999812245369","0.03399999812245369","0.03399999812245369"
"56","0.0348999984562397","0.0348999984562397","0.0348999984562397"
"67","0.035099998116493225","0.035099998116493225","0.035099998116493225"
"78","0.03579999879002571","0.03579999879002571","0.03579999879002571"
"89","0.036399997770786285","0.036399997770786285","0.036399997770786285"
"100","0.03700000047683716","0.03700000047683716","0.03700000047683716"
"111","0.03759999945759773","0.03759999945759773","0.03759999945759773"
"122","0.03849999979138374","0.03849999979138374","0.03849999979138374"
"133","0.039000000804662704","0.039000000804662704","0.039000000804662704"
"144","0.03949999809265137","0.03949999809265137","0.03949999809265137"
"155","0.0405999980866909","0.0405999980866909","0.0405999980866909"
"166","0.041200000792741776","0.041200000792741776","0.041200000792741776"
"177","0.04129999876022339","0.04129999876022339","0.04129999876022339"
"188","0.04209999740123749","0.04209999740123749","0.04209999740123749"
"199","0.0429999977350235","0.0429999977350235","0.0429999977350235"
"210","0.04389999806880951","0.04389999806880951","0.04389999806880951"
"221","0.044599998742341995","0.044599998742341995","0.044599998742341995"
"232","0.04529999941587448","0.04529999941587448","0.04529999941587448"
"243","0.04529999941587448","0.04529999941587448","0.04529999941587448"
"254","0.04600000008940697","0.04600000008940697","0.04600000008940697"
"265","0.04639999940991402","0.04639999940991402","0.04639999940991402"
"276","0.046799998730421066","0.046799998730421066","0.046799998730421066"
"287","0.04779999703168869","0.04779999703168869","0.04779999703168869"
"298","0.04839999973773956","0.04839999973773956","0.04839999973773956"
"309","0.04879999905824661","0.04879999905824661","0.04879999905824661"
"320","0.04919999837875366","0.04919999837875366","0.04919999837875366"
"331","0.050200000405311584","0.050200000405311584","0.050200000405311584"
"342","0.05009999871253967","0.05009999871253967","0.05009999871253967"
"353","0.05040000006556511","0.05040000006556511","0.05040000006556511"
"364","0.05130000039935112","0.05130000039935112","0.05130000039935112"
"375","0.05139999836683273","0.05139999836683273","0.05139999836683273"
"386","0.05269999802112579","0.05269999802112579","0.05269999802112579"
"397","0.053700000047683716","0.053700000047683716","0.053700000047683716"
"408","0.05419999733567238","0.05419999733567238","0.05419999733567238"
"419","0.055399999022483826","0.055399999022483826","0.055399999022483826"
"430","0.056199997663497925","0.056199997663497925","0.056199997663497925"
"441","0.05719999969005585","0.05719999969005585","0.05719999969005585"
"452","0.05829999968409538","0.05829999968409538","0.05829999968409538"
"463","0.05849999934434891","0.05849999934434891","0.05849999934434891"
"474","0.05900000035762787","0.05900000035762787","0.05900000035762787"
"485","0.05900000035762787","0.05900000035762787","0.05900000035762787"
"496","0.059699997305870056","0.059699997305870056","0.059699997305870056"
"507","0.06059999763965607","0.06059999763965607","0.06059999763965607"
"518","0.06209999695420265","0.06209999695420265","0.06209999695420265"
"529","0.06279999762773514","0.06279999762773514","0.06279999762773514"
"540","0.06379999965429306","0.06379999965429306","0.06379999965429306"
"551","0.06379999965429306","0.06379999965429306","0.06379999965429306"
"562","0.0648999959230423","0.0648999959230423","0.0648999959230423"
"573","0.06589999794960022","0.06589999794960022","0.06589999794960022"
"584","0.06659999489784241","0.06659999489784241","0.06659999489784241"
"595","0.0674000009894371","0.0674000009894371","0.0674000009894371"
"606","0.06780000030994415","0.06780000030994415","0.06780000030994415"
"617","0.06870000064373016","0.06870000064373016","0.06870000064373016"
"628","0.06939999759197235","0.06939999759197235","0.06939999759197235"
"639","0.0705999955534935","0.0705999955534935","0.0705999955534935"
"650","0.07119999825954437","0.07119999825954437","0.07119999825954437"
"661","0.07239999622106552","0.07239999622106552","0.07239999622106552"
"672","0.07329999655485153","0.07329999655485153","0.07329999655485153"
"683","0.07459999620914459","0.07459999620914459","0.07459999620914459"
"694","0.07589999586343765","0.07589999586343765","0.07589999586343765"
"705","0.07639999687671661","0.07639999687671661","0.07639999687671661"
"716","0.07750000059604645","0.07750000059604645","0.07750000059604645"
"727","0.07769999653100967","0.07769999653100967","0.07769999653100967"
"738","0.07849999517202377","0.07849999517202377","0.07849999517202377"
"749","0.07909999787807465","0.07909999787807465","0.07909999787807465"
"760","0.08009999990463257","0.08009999990463257","0.08009999990463257"
"771","0.0810999944806099","0.0810999944806099","0.0810999944806099"
"782","0.08209999650716782","0.08209999650716782","0.08209999650716782"
"793","0.08229999989271164","0.08229999989271164","0.08229999989271164"
"804","0.08370000123977661","0.08370000123977661","0.08370000123977661"
"815","0.08410000056028366","0.08410000056028366","0.08410000056028366"
"826","0.08500000089406967","0.08500000089406967","0.08500000089406967"
"837","0.085999995470047","0.085999995470047","0.085999995470047"
"848","0.08630000054836273","0.08630000054836273","0.08630000054836273"
"859","0.08749999850988388","0.08749999850988388","0.08749999850988388"
"870","0.0876999944448471","0.0876999944448471","0.0876999944448471"
"881","0.08909999579191208","0.08909999579191208","0.08909999579191208"
"892","0.08949999511241913","0.08949999511241913","0.08949999511241913"
"903","0.09059999883174896","0.09059999883174896","0.09059999883174896"
"914","0.09189999848604202","0.09189999848604202","0.09189999848604202"
"925","0.09319999814033508","0.09319999814033508","0.09319999814033508"
"936","0.09369999915361404","0.09369999915361404","0.09369999915361404"
"947","0.09399999678134918","0.09399999678134918","0.09399999678134918"
"958","0.09549999982118607","0.09549999982118607","0.09549999982118607"
"969","0.09629999846220016","0.09629999846220016","0.09629999846220016"
"980","0.09669999778270721","0.09669999778270721","0.09669999778270721"
"991","0.09749999642372131","0.09749999642372131","0.09749999642372131"
"1002","0.09849999845027924","0.09849999845027924","0.09849999845027924"
"1013","0.09889999777078629","0.09889999777078629","0.09889999777078629"
"1024","0.10029999911785126","0.10029999911785126","0.10029999911785126"
"1035","0.10170000046491623","0.10170000046491623","0.10170000046491623"
"1046","0.10239999741315842","0.10239999741315842","0.10239999741315842"
"1057","0.10269999504089355","0.10269999504089355","0.10269999504089355"
"1068","0.1021999940276146","0.1021999940276146","0.1021999940276146"
"1079","0.10359999537467957","0.10359999537467957","0.10359999537467957"
"1090","0.10439999401569366","0.10439999401569366","0.10439999401569366"
"1101","0.10459999740123749","0.10459999740123749","0.10459999740123749"
"1112","0.10499999672174454","0.10499999672174454","0.10499999672174454"
"1123","0.10499999672174454","0.10499999672174454","0.10499999672174454"
"1134","0.10619999468326569","0.10619999468326569","0.10619999468326569"
"1145","0.1070999950170517","0.1070999950170517","0.1070999950170517"
"1156","0.10830000042915344","0.10830000042915344","0.10830000042915344"
"1167","0.10809999704360962","0.10809999704360962","0.10809999704360962"
"1178","0.10889999568462372","0.10889999568462372","0.10889999568462372"
"1189","0.1087999939918518","0.1087999939918518","0.1087999939918518"
"1200","0.10939999669790268","0.10939999669790268","0.10939999669790268"
"1211","0.11109999567270279","0.11109999567270279","0.11109999567270279"
"1222","0.11169999837875366","0.11169999837875366","0.11169999837875366"
"1233","0.11159999668598175","0.11159999668598175","0.11159999668598175"
"1244","0.11239999532699585","0.11239999532699585","0.11239999532699585"
"1255","0.11299999803304672","0.11299999803304672","0.11299999803304672"
"1266","0.1136000007390976","0.1136000007390976","0.1136000007390976"
"1277","0.11469999700784683","0.11469999700784683","0.11469999700784683"
"1288","0.11549999564886093","0.11549999564886093","0.11549999564886093"
"1299","0.11599999666213989","0.11599999666213989","0.11599999666213989"
"1310","0.11669999361038208","0.11669999361038208","0.11669999361038208"
"1321","0.11769999563694","0.11769999563694","0.11769999563694"
"1332","0.11829999834299088","0.11829999834299088","0.11829999834299088"
"1343","0.1184999942779541","0.1184999942779541","0.1184999942779541"
"1354","0.11919999867677689","0.11919999867677689","0.11919999867677689"
"1365","0.11919999867677689","0.11919999867677689","0.11919999867677689"
"1376","0.11989999562501907","0.11989999562501907","0.11989999562501907"
"1387","0.12150000035762787","0.12150000035762787","0.12150000035762787"
"1398","0.1225999966263771","0.1225999966263771","0.1225999966263771"
"1409","0.12239999324083328","0.12239999324083328","0.12239999324083328"
"1420","0.1232999935746193","0.1232999935746193","0.1232999935746193"
"1431","0.1233999952673912","0.1233999952673912","0.1233999952673912"
"1442","0.12459999322891235","0.12459999322891235","0.12459999322891235"
"1453","0.12549999356269836","0.12549999356269836","0.12549999356269836"
"1464","0.125900000333786","0.125900000333786","0.125900000333786"
"1475","0.1251000016927719","0.1251000016927719","0.1251000016927719"
"1486","0.12520000338554382","0.12520000338554382","0.12520000338554382"
"1497","0.125900000333786","0.125900000333786","0.125900000333786"
"1508","0.12639999389648438","0.12639999389648438","0.12639999389648438"
"1519","0.12690000236034393","0.12690000236034393","0.12690000236034393"
"1530","0.12709999084472656","0.12709999084472656","0.12709999084472656"
"1541","0.12759999930858612","0.12759999930858612","0.12759999930858612"
"1552","0.12860000133514404","0.12860000133514404","0.12860000133514404"
"1563","0.1289999932050705","0.1289999932050705","0.1289999932050705"
"1574","0.12950000166893005","0.12950000166893005","0.12950000166893005"
"1585","0.1298999935388565","0.1298999935388565","0.1298999935388565"
"1596","0.13050000369548798","0.13050000369548798","0.13050000369548798"
"1607","0.13120000064373016","0.13120000064373016","0.13120000064373016"
"1618","0.13159999251365662","0.13159999251365662","0.13159999251365662"
"1629","0.13189999759197235","0.13189999759197235","0.13189999759197235"
"1640","0.13279999792575836","0.13279999792575836","0.13279999792575836"
"1651","0.13289999961853027","0.13289999961853027","0.13289999961853027"
"1662","0.13319998979568481","0.13319998979568481","0.13319998979568481"
"1673","0.13379999995231628","0.13379999995231628","0.13379999995231628"
"1684","0.1348000019788742","0.1348000019788742","0.1348000019788742"
"1695","0.13409999012947083","0.13409999012947083","0.13409999012947083"
"1706","0.13539999723434448","0.13539999723434448","0.13539999723434448"
"1717","0.13609999418258667","0.13609999418258667","0.13609999418258667"
"1728","0.13619999587535858","0.13619999587535858","0.13619999587535858"
"1739","0.1362999975681305","0.1362999975681305","0.1362999975681305"
"1750","0.1378999948501587","0.1378999948501587","0.1378999948501587"
"1761","0.1371999979019165","0.1371999979019165","0.1371999979019165"
"1772","0.13859999179840088","0.13859999179840088","0.13859999179840088"
"1783","0.13859999179840088","0.13859999179840088","0.13859999179840088"
"1794","0.1394999921321869","0.1394999921321869","0.1394999921321869"
"1805","0.14000000059604645","0.14000000059604645","0.14000000059604645"
"1816","0.13899999856948853","0.13899999856948853","0.13899999856948853"
"1827","0.13979999721050262","0.13979999721050262","0.13979999721050262"
"1838","0.14019998908042908","0.14019998908042908","0.14019998908042908"
"1849","0.140299990773201","0.140299990773201","0.140299990773201"
"1860","0.1412999927997589","0.1412999927997589","0.1412999927997589"
"1871","0.14190000295639038","0.14190000295639038","0.14190000295639038"
"1882","0.14259999990463257","0.14259999990463257","0.14259999990463257"
"1893","0.14329999685287476","0.14329999685287476","0.14329999685287476"
"1904","0.1428000032901764","0.1428000032901764","0.1428000032901764"
"1915","0.14339999854564667","0.14339999854564667","0.14339999854564667"
"1926","0.14429999887943268","0.14429999887943268","0.14429999887943268"
"1937","0.14399999380111694","0.14399999380111694","0.14399999380111694"
"1948","0.1445000022649765","0.1445000022649765","0.1445000022649765"
"1959","0.14389999210834503","0.14389999210834503","0.14389999210834503"
"1970","0.1437000036239624","0.1437000036239624","0.1437000036239624"
"1981","0.1445000022649765","0.1445000022649765","0.1445000022649765"
"1992","0.14479999244213104","0.14479999244213104","0.14479999244213104"
"2003","0.14559999108314514","0.14559999108314514","0.14559999108314514"
"2014","0.1462000012397766","0.1462000012397766","0.1462000012397766"
"2025","0.14659999310970306","0.14659999310970306","0.14659999310970306"
"2036","0.14659999310970306","0.14659999310970306","0.14659999310970306"
"2047","0.1468999981880188","0.1468999981880188","0.1468999981880188"
"2058","0.14710000157356262","0.14710000157356262","0.14710000157356262"
"2069","0.14729999005794525","0.14729999005794525","0.14729999005794525"
"2080","0.147599995136261","0.147599995136261","0.147599995136261"
"2091","0.14749999344348907","0.14749999344348907","0.14749999344348907"
"2102","0.1485999971628189","0.1485999971628189","0.1485999971628189"
"2113","0.14899998903274536","0.14899998903274536","0.14899998903274536"
"2124","0.14970000088214874","0.14970000088214874","0.14970000088214874"
"2135","0.15119999647140503","0.15119999647140503","0.15119999647140503"
"2146","0.15150000154972076","0.15150000154972076","0.15150000154972076"
"2157","0.1516999900341034","0.1516999900341034","0.1516999900341034"
"2168","0.15240000188350677","0.15240000188350677","0.15240000188350677"
"2179","0.15230000019073486","0.15230000019073486","0.15230000019073486"
"2190","0.15209999680519104","0.15209999680519104","0.15209999680519104"
"2201","0.15309999883174896","0.15309999883174896","0.15309999883174896"
"2212","0.15349999070167542","0.15349999070167542","0.15349999070167542"
"2223","0.15399999916553497","0.15399999916553497","0.15399999916553497"
"2234","0.1542000025510788","0.1542000025510788","0.1542000025510788"
"2245","0.15439999103546143","0.15439999103546143","0.15439999103546143"
"2256","0.15479999780654907","0.15479999780654907","0.15479999780654907"
"2267","0.15549999475479126","0.15549999475479126","0.15549999475479126"
"2278","0.15619999170303345","0.15619999170303345","0.15619999170303345"
"2289","0.15689998865127563","0.15689998865127563","0.15689998865127563"
"2300","0.1574999988079071","0.1574999988079071","0.1574999988079071"
"2311","0.15699999034404755","0.15699999034404755","0.15699999034404755"
"2322","0.15799999237060547","0.15799999237060547","0.15799999237060547"
"2333","0.15729999542236328","0.15729999542236328","0.15729999542236328"
"2344","0.15729999542236328","0.15729999542236328","0.15729999542236328"
"2355","0.15779998898506165","0.15779998898506165","0.15779998898506165"
"2366","0.1581999957561493","0.1581999957561493","0.1581999957561493"
"2377","0.1573999971151352","0.1573999971151352","0.1573999971151352"
"2388","0.1573999971151352","0.1573999971151352","0.1573999971151352"
"2399","0.15809999406337738","0.15809999406337738","0.15809999406337738"
"2410","0.15889999270439148","0.15889999270439148","0.15889999270439148"
"2421","0.15879999101161957","0.15879999101161957","0.15879999101161957"
"2432","0.15919999778270721","0.15919999778270721","0.15919999778270721"
"2443","0.15959998965263367","0.15959998965263367","0.15959998965263367"
"2454","0.1607999950647354","0.1607999950647354","0.1607999950647354"
"2465","0.1606999933719635","0.1606999933719635","0.1606999933719635"
"2476","0.1613999903202057","0.1613999903202057","0.1613999903202057"
"2487","0.1613999903202057","0.1613999903202057","0.1613999903202057"
"2498","0.16249999403953552","0.16249999403953552","0.16249999403953552"
"2509","0.16210000216960907","0.16210000216960907","0.16210000216960907"
"2520","0.1623999923467636","0.1623999923467636","0.1623999923467636"
"2531","0.16259999573230743","0.16259999573230743","0.16259999573230743"
"2542","0.16300000250339508","0.16300000250339508","0.16300000250339508"
"2553","0.16369999945163727","0.16369999945163727","0.16369999945163727"
"2564","0.16349999606609344","0.16349999606609344","0.16349999606609344"
"2575","0.16359999775886536","0.16359999775886536","0.16359999775886536"
"2586","0.16439999639987946","0.16439999639987946","0.16439999639987946"
"2597","0.16439999639987946","0.16439999639987946","0.16439999639987946"
"2608","0.1647000014781952","0.1647000014781952","0.1647000014781952"
"2619","0.16499999165534973","0.16499999165534973","0.16499999165534973"
"2630","0.1647000014781952","0.1647000014781952","0.1647000014781952"
"2641","0.1647000014781952","0.1647000014781952","0.1647000014781952"
"2652","0.16509999334812164","0.16509999334812164","0.16509999334812164"
"2663","0.1655000001192093","0.1655000001192093","0.1655000001192093"
