"Step","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc__MIN","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=8, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc__MAX"
"342","0.09649999439716339","0.09649999439716339","0.09649999439716339"
"353","0.10209999978542328","0.10209999978542328","0.10209999978542328"
"364","0.10639999806880951","0.10639999806880951","0.10639999806880951"
"375","0.10969999432563782","0.10969999432563782","0.10969999432563782"
"386","0.11289999634027481","0.11289999634027481","0.11289999634027481"
"397","0.11499999463558197","0.11499999463558197","0.11499999463558197"
"408","0.11919999867677689","0.11919999867677689","0.11919999867677689"
"419","0.12189999967813492","0.12189999967813492","0.12189999967813492"
"430","0.12559999525547028","0.12559999525547028","0.12559999525547028"
"441","0.12969999015331268","0.12969999015331268","0.12969999015331268"
"452","0.13210000097751617","0.13210000097751617","0.13210000097751617"
"463","0.1356000006198883","0.1356000006198883","0.1356000006198883"
"474","0.13910000026226044","0.13910000026226044","0.13910000026226044"
"485","0.14299999177455902","0.14299999177455902","0.14299999177455902"
"496","0.14589999616146088","0.14589999616146088","0.14589999616146088"
"507","0.15119999647140503","0.15119999647140503","0.15119999647140503"
"518","0.15439999103546143","0.15439999103546143","0.15439999103546143"
"529","0.15799999237060547","0.15799999237060547","0.15799999237060547"
"540","0.16189999878406525","0.16189999878406525","0.16189999878406525"
"551","0.1664000004529953","0.1664000004529953","0.1664000004529953"
"562","0.16920000314712524","0.16920000314712524","0.16920000314712524"
"573","0.17249999940395355","0.17249999940395355","0.17249999940395355"
"584","0.1753999888896942","0.1753999888896942","0.1753999888896942"
"595","0.1784999966621399","0.1784999966621399","0.1784999966621399"
"606","0.18140000104904175","0.18140000104904175","0.18140000104904175"
"617","0.18379999697208405","0.18379999697208405","0.18379999697208405"
"628","0.1858000010251999","0.1858000010251999","0.1858000010251999"
"639","0.188400000333786","0.188400000333786","0.188400000333786"
"650","0.19169999659061432","0.19169999659061432","0.19169999659061432"
"661","0.19409999251365662","0.19409999251365662","0.19409999251365662"
"672","0.19609999656677246","0.19609999656677246","0.19609999656677246"
"683","0.1987999975681305","0.1987999975681305","0.1987999975681305"
"694","0.19929999113082886","0.19929999113082886","0.19929999113082886"
"705","0.20260000228881836","0.20260000228881836","0.20260000228881836"
"716","0.20469999313354492","0.20469999313354492","0.20469999313354492"
"727","0.20749999582767487","0.20749999582767487","0.20749999582767487"
"738","0.20909999310970306","0.20909999310970306","0.20909999310970306"
"749","0.21149998903274536","0.21149998903274536","0.21149998903274536"
"760","0.2142999917268753","0.2142999917268753","0.2142999917268753"
"771","0.2157999873161316","0.2157999873161316","0.2157999873161316"
"782","0.21719999611377716","0.21719999611377716","0.21719999611377716"
"793","0.21939998865127563","0.21939998865127563","0.21939998865127563"
"804","0.21959999203681946","0.21959999203681946","0.21959999203681946"
"815","0.2224999964237213","0.2224999964237213","0.2224999964237213"
"826","0.22360000014305115","0.22360000014305115","0.22360000014305115"
"837","0.22499999403953552","0.22499999403953552","0.22499999403953552"
"848","0.2263999879360199","0.2263999879360199","0.2263999879360199"
"859","0.22839999198913574","0.22839999198913574","0.22839999198913574"
"870","0.23070000112056732","0.23070000112056732","0.23070000112056732"
"881","0.2329999953508377","0.2329999953508377","0.2329999953508377"
"892","0.23439998924732208","0.23439998924732208","0.23439998924732208"
"903","0.23589999973773956","0.23589999973773956","0.23589999973773956"
"914","0.23709999024868011","0.23709999024868011","0.23709999024868011"
"925","0.23919999599456787","0.23919999599456787","0.23919999599456787"
"936","0.24039998650550842","0.24039998650550842","0.24039998650550842"
"947","0.24139998853206635","0.24139998853206635","0.24139998853206635"
"958","0.24379999935626984","0.24379999935626984","0.24379999935626984"
"969","0.24560000002384186","0.24560000002384186","0.24560000002384186"
"980","0.24689999222755432","0.24689999222755432","0.24689999222755432"
"991","0.24779999256134033","0.24779999256134033","0.24779999256134033"
"1002","0.2483999878168106","0.2483999878168106","0.2483999878168106"
"1013","0.2500999867916107","0.2500999867916107","0.2500999867916107"
"1024","0.25119999051094055","0.25119999051094055","0.25119999051094055"
"1035","0.2531000077724457","0.2531000077724457","0.2531000077724457"
"1046","0.2540999948978424","0.2540999948978424","0.2540999948978424"
"1057","0.25619998574256897","0.25619998574256897","0.25619998574256897"
"1068","0.257099986076355","0.257099986076355","0.257099986076355"
"1079","0.25929999351501465","0.25929999351501465","0.25929999351501465"
"1090","0.26080000400543213","0.26080000400543213","0.26080000400543213"
"1101","0.2622999846935272","0.2622999846935272","0.2622999846935272"
"1112","0.2629999816417694","0.2629999816417694","0.2629999816417694"
"1123","0.26409998536109924","0.26409998536109924","0.26409998536109924"
"1134","0.2655999958515167","0.2655999958515167","0.2655999958515167"
"1145","0.26669999957084656","0.26669999957084656","0.26669999957084656"
"1156","0.2671000063419342","0.2671000063419342","0.2671000063419342"
"1167","0.26829999685287476","0.26829999685287476","0.26829999685287476"
"1178","0.2687999904155731","0.2687999904155731","0.2687999904155731"
"1189","0.26999998092651367","0.26999998092651367","0.26999998092651367"
"1200","0.2719999849796295","0.2719999849796295","0.2719999849796295"
"1211","0.272599995136261","0.272599995136261","0.272599995136261"
"1222","0.27459999918937683","0.27459999918937683","0.27459999918937683"
"1233","0.27539998292922974","0.27539998292922974","0.27539998292922974"
"1244","0.2759999930858612","0.2759999930858612","0.2759999930858612"
"1255","0.27549999952316284","0.27549999952316284","0.27549999952316284"
"1266","0.27699998021125793","0.27699998021125793","0.27699998021125793"
"1277","0.2777999937534332","0.2777999937534332","0.2777999937534332"
"1288","0.2784000039100647","0.2784000039100647","0.2784000039100647"
"1299","0.27959999442100525","0.27959999442100525","0.27959999442100525"
"1310","0.2809000015258789","0.2809000015258789","0.2809000015258789"
"1321","0.281499981880188","0.281499981880188","0.281499981880188"
"1332","0.2821999788284302","0.2821999788284302","0.2821999788284302"
"1343","0.2827000021934509","0.2827000021934509","0.2827000021934509"
"1354","0.2839999794960022","0.2839999794960022","0.2839999794960022"
"1365","0.28439998626708984","0.28439998626708984","0.28439998626708984"
"1376","0.2856000065803528","0.2856000065803528","0.2856000065803528"
"1387","0.28619998693466187","0.28619998693466187","0.28619998693466187"
"1398","0.28630000352859497","0.28630000352859497","0.28630000352859497"
"1409","0.28769999742507935","0.28769999742507935","0.28769999742507935"
"1420","0.28919997811317444","0.28919997811317444","0.28919997811317444"
"1431","0.2897000014781952","0.2897000014781952","0.2897000014781952"
"1442","0.2897999882698059","0.2897999882698059","0.2897999882698059"
"1453","0.2911999821662903","0.2911999821662903","0.2911999821662903"
"1464","0.29189997911453247","0.29189997911453247","0.29189997911453247"
"1475","0.2921999990940094","0.2921999990940094","0.2921999990940094"
"1486","0.2929999828338623","0.2929999828338623","0.2929999828338623"
"1497","0.29409998655319214","0.29409998655319214","0.29409998655319214"
"1508","0.2944999933242798","0.2944999933242798","0.2944999933242798"
"1519","0.29580000042915344","0.29580000042915344","0.29580000042915344"
"1530","0.29739999771118164","0.29739999771118164","0.29739999771118164"
"1541","0.29739999771118164","0.29739999771118164","0.29739999771118164"
"1552","0.29760000109672546","0.29760000109672546","0.29760000109672546"
"1563","0.2987000048160553","0.2987000048160553","0.2987000048160553"
"1574","0.2996000051498413","0.2996000051498413","0.2996000051498413"
"1585","0.299699991941452","0.299699991941452","0.299699991941452"
"1596","0.3001999855041504","0.3001999855041504","0.3001999855041504"
"1607","0.3021000027656555","0.3021000027656555","0.3021000027656555"
"1618","0.3027999997138977","0.3027999997138977","0.3027999997138977"
"1629","0.3027999997138977","0.3027999997138977","0.3027999997138977"
"1640","0.3028999865055084","0.3028999865055084","0.3028999865055084"
"1651","0.3041999936103821","0.3041999936103821","0.3041999936103821"
"1662","0.3050999939441681","0.3050999939441681","0.3050999939441681"
"1673","0.30640000104904175","0.30640000104904175","0.30640000104904175"
"1684","0.30649998784065247","0.30649998784065247","0.30649998784065247"
"1695","0.30699998140335083","0.30699998140335083","0.30699998140335083"
"1706","0.3077999949455261","0.3077999949455261","0.3077999949455261"
"1717","0.30859997868537903","0.30859997868537903","0.30859997868537903"
"1728","0.3091999888420105","0.3091999888420105","0.3091999888420105"
"1739","0.3100999891757965","0.3100999891757965","0.3100999891757965"
"1750","0.31039997935295105","0.31039997935295105","0.31039997935295105"
"1761","0.31200000643730164","0.31200000643730164","0.31200000643730164"
"1772","0.31279999017715454","0.31279999017715454","0.31279999017715454"
"1783","0.3125999867916107","0.3125999867916107","0.3125999867916107"
"1794","0.31290000677108765","0.31290000677108765","0.31290000677108765"
"1805","0.31360000371932983","0.31360000371932983","0.31360000371932983"
"1816","0.3146999776363373","0.3146999776363373","0.3146999776363373"
"1827","0.31520000100135803","0.31520000100135803","0.31520000100135803"
"1838","0.31630000472068787","0.31630000472068787","0.31630000472068787"
"1849","0.3165999948978424","0.3165999948978424","0.3165999948978424"
"1860","0.3172000050544739","0.3172000050544739","0.3172000050544739"
"1871","0.31859999895095825","0.31859999895095825","0.31859999895095825"
"1882","0.3188000023365021","0.3188000023365021","0.3188000023365021"
"1893","0.32009997963905334","0.32009997963905334","0.32009997963905334"
"1904","0.32089999318122864","0.32089999318122864","0.32089999318122864"
"1915","0.3215999901294708","0.3215999901294708","0.3215999901294708"
"1926","0.32189998030662537","0.32189998030662537","0.32189998030662537"
"1937","0.32269999384880066","0.32269999384880066","0.32269999384880066"
"1948","0.32359999418258667","0.32359999418258667","0.32359999418258667"
"1959","0.32339999079704285","0.32339999079704285","0.32339999079704285"
"1970","0.32499998807907104","0.32499998807907104","0.32499998807907104"
"1981","0.32580000162124634","0.32580000162124634","0.32580000162124634"
"1992","0.3260999917984009","0.3260999917984009","0.3260999917984009"
"2003","0.3270999789237976","0.3270999789237976","0.3270999789237976"
"2014","0.3278000056743622","0.3278000056743622","0.3278000056743622"
"2025","0.3292999863624573","0.3292999863624573","0.3292999863624573"
"2036","0.3294999897480011","0.3294999897480011","0.3294999897480011"
"2047","0.33069998025894165","0.33069998025894165","0.33069998025894165"
"2058","0.33169999718666077","0.33169999718666077","0.33169999718666077"
"2069","0.3330000042915344","0.3330000042915344","0.3330000042915344"
"2080","0.33390000462532043","0.33390000462532043","0.33390000462532043"
"2091","0.33399999141693115","0.33399999141693115","0.33399999141693115"
"2102","0.3352999985218048","0.3352999985218048","0.3352999985218048"
"2113","0.335099995136261","0.335099995136261","0.335099995136261"
"2124","0.3360999822616577","0.3360999822616577","0.3360999822616577"
"2135","0.33719998598098755","0.33719998598098755","0.33719998598098755"
"2146","0.3376999795436859","0.3376999795436859","0.3376999795436859"
"2157","0.3391000032424927","0.3391000032424927","0.3391000032424927"
"2168","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"2179","0.3400999903678894","0.3400999903678894","0.3400999903678894"
"2190","0.34109997749328613","0.34109997749328613","0.34109997749328613"
"2201","0.3422999978065491","0.3422999978065491","0.3422999978065491"
"2212","0.3431999981403351","0.3431999981403351","0.3431999981403351"
"2223","0.3440999984741211","0.3440999984741211","0.3440999984741211"
"2234","0.343999981880188","0.343999981880188","0.343999981880188"
"2245","0.3443000018596649","0.3443000018596649","0.3443000018596649"
"2256","0.3447999954223633","0.3447999954223633","0.3447999954223633"
"2267","0.3450999855995178","0.3450999855995178","0.3450999855995178"
"2278","0.346699982881546","0.346699982881546","0.346699982881546"
"2289","0.3465999960899353","0.3465999960899353","0.3465999960899353"
"2300","0.34759998321533203","0.34759998321533203","0.34759998321533203"
"2311","0.3490999937057495","0.3490999937057495","0.3490999937057495"
"2322","0.34929999709129333","0.34929999709129333","0.34929999709129333"
"2333","0.3506999909877777","0.3506999909877777","0.3506999909877777"
"2344","0.351500004529953","0.351500004529953","0.351500004529953"
"2355","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"2366","0.3531000018119812","0.3531000018119812","0.3531000018119812"
"2377","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"2388","0.3544999957084656","0.3544999957084656","0.3544999957084656"
"2399","0.35599997639656067","0.35599997639656067","0.35599997639656067"
"2410","0.3561999797821045","0.3561999797821045","0.3561999797821045"
"2421","0.3577999770641327","0.3577999770641327","0.3577999770641327"
"2432","0.35830000042915344","0.35830000042915344","0.35830000042915344"
"2443","0.35899999737739563","0.35899999737739563","0.35899999737739563"
"2454","0.35989999771118164","0.35989999771118164","0.35989999771118164"
"2465","0.36149999499320984","0.36149999499320984","0.36149999499320984"
"2476","0.36229997873306274","0.36229997873306274","0.36229997873306274"
"2487","0.3625999987125397","0.3625999987125397","0.3625999987125397"
"2498","0.36309999227523804","0.36309999227523804","0.36309999227523804"
"2509","0.36389997601509094","0.36389997601509094","0.36389997601509094"
"2520","0.3637999892234802","0.3637999892234802","0.3637999892234802"
"2531","0.3650999963283539","0.3650999963283539","0.3650999963283539"
"2542","0.36569997668266296","0.36569997668266296","0.36569997668266296"
"2553","0.3666999936103821","0.3666999936103821","0.3666999936103821"
"2564","0.3671000003814697","0.3671000003814697","0.3671000003814697"
"2575","0.36809998750686646","0.36809998750686646","0.36809998750686646"
"2586","0.36809998750686646","0.36809998750686646","0.36809998750686646"
"2597","0.369299978017807","0.369299978017807","0.369299978017807"
"2608","0.3700999915599823","0.3700999915599823","0.3700999915599823"
"2619","0.37119999527931213","0.37119999527931213","0.37119999527931213"
"2630","0.37129998207092285","0.37129998207092285","0.37129998207092285"
"2641","0.37199997901916504","0.37199997901916504","0.37199997901916504"
"2652","0.37289997935295105","0.37289997935295105","0.37289997935295105"
"2663","0.3743000030517578","0.3743000030517578","0.3743000030517578"
"2674","0.37549999356269836","0.37549999356269836","0.37549999356269836"
"2685","0.3765999972820282","0.3765999972820282","0.3765999972820282"
"2696","0.3774999976158142","0.3774999976158142","0.3774999976158142"
"2707","0.3781999945640564","0.3781999945640564","0.3781999945640564"
"2718","0.38009998202323914","0.38009998202323914","0.38009998202323914"
"2729","0.38029998540878296","0.38029998540878296","0.38029998540878296"
"2740","0.38109999895095825","0.38109999895095825","0.38109999895095825"
"2751","0.3814999759197235","0.3814999759197235","0.3814999759197235"
"2762","0.382999986410141","0.382999986410141","0.382999986410141"
"2773","0.3836999833583832","0.3836999833583832","0.3836999833583832"
"2784","0.38419997692108154","0.38419997692108154","0.38419997692108154"
"2795","0.38439998030662537","0.38439998030662537","0.38439998030662537"
"2806","0.385699987411499","0.385699987411499","0.385699987411499"
"2817","0.38589999079704285","0.38589999079704285","0.38589999079704285"
"2828","0.3854999840259552","0.3854999840259552","0.3854999840259552"
"2839","0.38659998774528503","0.38659998774528503","0.38659998774528503"
"2850","0.38659998774528503","0.38659998774528503","0.38659998774528503"
"2861","0.3879999816417694","0.3879999816417694","0.3879999816417694"
"2872","0.38850000500679016","0.38850000500679016","0.38850000500679016"
"2883","0.39010000228881836","0.39010000228881836","0.39010000228881836"
"2894","0.3905999958515167","0.3905999958515167","0.3905999958515167"
"2905","0.39139997959136963","0.39139997959136963","0.39139997959136963"
"2916","0.3919999897480011","0.3919999897480011","0.3919999897480011"
"2927","0.3928000032901764","0.3928000032901764","0.3928000032901764"
"2938","0.3933999836444855","0.3933999836444855","0.3933999836444855"
"2949","0.3944999873638153","0.3944999873638153","0.3944999873638153"
"2960","0.3951999843120575","0.3951999843120575","0.3951999843120575"
"2971","0.39649999141693115","0.39649999141693115","0.39649999141693115"
"2982","0.39739999175071716","0.39739999175071716","0.39739999175071716"
"2993","0.39819997549057007","0.39819997549057007","0.39819997549057007"
"3004","0.3983999788761139","0.3983999788761139","0.3983999788761139"
"3015","0.3991999924182892","0.3991999924182892","0.3991999924182892"
"3026","0.39980000257492065","0.39980000257492065","0.39980000257492065"
"3037","0.40070000290870667","0.40070000290870667","0.40070000290870667"
"3048","0.40119999647140503","0.40119999647140503","0.40119999647140503"
"3059","0.40230000019073486","0.40230000019073486","0.40230000019073486"
"3070","0.4025999903678894","0.4025999903678894","0.4025999903678894"
"3081","0.40289998054504395","0.40289998054504395","0.40289998054504395"
"3092","0.4041000008583069","0.4041000008583069","0.4041000008583069"
"3103","0.4041999876499176","0.4041999876499176","0.4041999876499176"
"3114","0.40459999442100525","0.40459999442100525","0.40459999442100525"
"3125","0.40539997816085815","0.40539997816085815","0.40539997816085815"
"3136","0.4059999883174896","0.4059999883174896","0.4059999883174896"
"3147","0.4065999984741211","0.4065999984741211","0.4065999984741211"
"3158","0.4072999954223633","0.4072999954223633","0.4072999954223633"
"3169","0.4080999791622162","0.4080999791622162","0.4080999791622162"
"3180","0.40829998254776","0.40829998254776","0.40829998254776"
"3191","0.4088999927043915","0.4088999927043915","0.4088999927043915"
"3202","0.41019999980926514","0.41019999980926514","0.41019999980926514"
"3213","0.40959998965263367","0.40959998965263367","0.40959998965263367"
"3224","0.41029998660087585","0.41029998660087585","0.41029998660087585"
"3235","0.4114999771118164","0.4114999771118164","0.4114999771118164"
"3246","0.4114999771118164","0.4114999771118164","0.4114999771118164"
"3257","0.41290000081062317","0.41290000081062317","0.41290000081062317"
"3268","0.41359999775886536","0.41359999775886536","0.41359999775886536"
"3279","0.41339999437332153","0.41339999437332153","0.41339999437332153"
"3290","0.4145999848842621","0.4145999848842621","0.4145999848842621"
"3301","0.41449999809265137","0.41449999809265137","0.41449999809265137"
"3312","0.4147999882698059","0.4147999882698059","0.4147999882698059"
"3323","0.4154999852180481","0.4154999852180481","0.4154999852180481"
"3334","0.4165000021457672","0.4165000021457672","0.4165000021457672"
"3345","0.4165000021457672","0.4165000021457672","0.4165000021457672"
"3356","0.41759997606277466","0.41759997606277466","0.41759997606277466"
"3367","0.4180999994277954","0.4180999994277954","0.4180999994277954"
"3378","0.4185999929904938","0.4185999929904938","0.4185999929904938"
"3389","0.4196999967098236","0.4196999967098236","0.4196999967098236"
"3400","0.421099990606308","0.421099990606308","0.421099990606308"
"3411","0.4212999939918518","0.4212999939918518","0.4212999939918518"
"3422","0.4221999943256378","0.4221999943256378","0.4221999943256378"
"3433","0.42329999804496765","0.42329999804496765","0.42329999804496765"
"3444","0.42319998145103455","0.42319998145103455","0.42319998145103455"
"3455","0.423799991607666","0.423799991607666","0.423799991607666"
"3466","0.4235999882221222","0.4235999882221222","0.4235999882221222"
"3477","0.4242999851703644","0.4242999851703644","0.4242999851703644"
"3488","0.4244999885559082","0.4244999885559082","0.4244999885559082"
"3499","0.4253000020980835","0.4253000020980835","0.4253000020980835"
"3510","0.4262000024318695","0.4262000024318695","0.4262000024318695"
"3521","0.42669999599456787","0.42669999599456787","0.42669999599456787"
"3532","0.4271000027656555","0.4271000027656555","0.4271000027656555"
"3543","0.4274999797344208","0.4274999797344208","0.4274999797344208"
"3554","0.4283999800682068","0.4283999800682068","0.4283999800682068"
"3565","0.4285999834537506","0.4285999834537506","0.4285999834537506"
"3576","0.4296000003814697","0.4296000003814697","0.4296000003814697"
"3587","0.43039998412132263","0.43039998412132263","0.43039998412132263"
"3598","0.430899977684021","0.430899977684021","0.430899977684021"
"3609","0.4311999976634979","0.4311999976634979","0.4311999976634979"
"3620","0.431799978017807","0.431799978017807","0.431799978017807"
"3631","0.43209999799728394","0.43209999799728394","0.43209999799728394"
"3642","0.4324999749660492","0.4324999749660492","0.4324999749660492"
"3653","0.4332999885082245","0.4332999885082245","0.4332999885082245"
"3664","0.4342999756336212","0.4342999756336212","0.4342999756336212"
"3675","0.4348999857902527","0.4348999857902527","0.4348999857902527"
"3686","0.4350999891757965","0.4350999891757965","0.4350999891757965"
"3697","0.4351999759674072","0.4351999759674072","0.4351999759674072"
"3708","0.4357999861240387","0.4357999861240387","0.4357999861240387"
"3719","0.43619999289512634","0.43619999289512634","0.43619999289512634"
"3730","0.43699997663497925","0.43699997663497925","0.43699997663497925"
"3741","0.43719998002052307","0.43719998002052307","0.43719998002052307"
"3752","0.4373999834060669","0.4373999834060669","0.4373999834060669"
"3763","0.4377000033855438","0.4377000033855438","0.4377000033855438"
"3774","0.4388999938964844","0.4388999938964844","0.4388999938964844"
"3785","0.43939998745918274","0.43939998745918274","0.43939998745918274"
"3796","0.4397999942302704","0.4397999942302704","0.4397999942302704"
"3807","0.4399999976158142","0.4399999976158142","0.4399999976158142"
"3818","0.4404999911785126","0.4404999911785126","0.4404999911785126"
"3829","0.4406999945640564","0.4406999945640564","0.4406999945640564"
"3840","0.44119998812675476","0.44119998812675476","0.44119998812675476"
"3851","0.4414999783039093","0.4414999783039093","0.4414999783039093"
"3862","0.4416999816894531","0.4416999816894531","0.4416999816894531"
"3873","0.44179999828338623","0.44179999828338623","0.44179999828338623"
"3884","0.4424999952316284","0.4424999952316284","0.4424999952316284"
"3895","0.44290000200271606","0.44290000200271606","0.44290000200271606"
"3906","0.44279998540878296","0.44279998540878296","0.44279998540878296"
"3917","0.4431999921798706","0.4431999921798706","0.4431999921798706"
"3928","0.4438000023365021","0.4438000023365021","0.4438000023365021"
"3939","0.44419997930526733","0.44419997930526733","0.44419997930526733"
"3950","0.4439999759197235","0.4439999759197235","0.4439999759197235"
"3961","0.4447000026702881","0.4447000026702881","0.4447000026702881"
"3972","0.4448999762535095","0.4448999762535095","0.4448999762535095"
"3983","0.44579997658729553","0.44579997658729553","0.44579997658729553"
"3994","0.4461999833583832","0.4461999833583832","0.4461999833583832"
"4005","0.4462999999523163","0.4462999999523163","0.4462999999523163"
"4016","0.446399986743927","0.446399986743927","0.446399986743927"
"4027","0.4470999836921692","0.4470999836921692","0.4470999836921692"
"4038","0.4470999836921692","0.4470999836921692","0.4470999836921692"
"4049","0.44769999384880066","0.44769999384880066","0.44769999384880066"
"4060","0.4481000006198883","0.4481000006198883","0.4481000006198883"
"4071","0.4486999809741974","0.4486999809741974","0.4486999809741974"
"4082","0.44919997453689575","0.44919997453689575","0.44919997453689575"
"4093","0.4494999945163727","0.4494999945163727","0.4494999945163727"
"4104","0.45009997487068176","0.45009997487068176","0.45009997487068176"
"4115","0.45089998841285706","0.45089998841285706","0.45089998841285706"
"4126","0.4511999785900116","0.4511999785900116","0.4511999785900116"
"4137","0.4513999819755554","0.4513999819755554","0.4513999819755554"
"4148","0.4527999758720398","0.4527999758720398","0.4527999758720398"
"4159","0.4529999792575836","0.4529999792575836","0.4529999792575836"
"4170","0.45389997959136963","0.45389997959136963","0.45389997959136963"
"4181","0.4545999765396118","0.4545999765396118","0.4545999765396118"
"4192","0.45479997992515564","0.45479997992515564","0.45479997992515564"
"4203","0.4544999897480011","0.4544999897480011","0.4544999897480011"
"4214","0.4544999897480011","0.4544999897480011","0.4544999897480011"
"4225","0.4553000032901764","0.4553000032901764","0.4553000032901764"
"4236","0.4554999768733978","0.4554999768733978","0.4554999768733978"
"4247","0.45509999990463257","0.45509999990463257","0.45509999990463257"
"4258","0.45569998025894165","0.45569998025894165","0.45569998025894165"
"4269","0.45559999346733093","0.45559999346733093","0.45559999346733093"
"4280","0.45619997382164","0.45619997382164","0.45619997382164"
"4291","0.45649999380111694","0.45649999380111694","0.45649999380111694"
"4302","0.45669999718666077","0.45669999718666077","0.45669999718666077"
"4313","0.4569000005722046","0.4569000005722046","0.4569000005722046"
"4324","0.457099974155426","0.457099974155426","0.457099974155426"
"4335","0.4578000009059906","0.4578000009059906","0.4578000009059906"
"4346","0.45829999446868896","0.45829999446868896","0.45829999446868896"
"4357","0.4583999812602997","0.4583999812602997","0.4583999812602997"
"4368","0.459199994802475","0.459199994802475","0.459199994802475"
"4379","0.4592999815940857","0.4592999815940857","0.4592999815940857"
"4390","0.45969998836517334","0.45969998836517334","0.45969998836517334"
"4401","0.460099995136261","0.460099995136261","0.460099995136261"
"4412","0.4603999853134155","0.4603999853134155","0.4603999853134155"
"4423","0.46059998869895935","0.46059998869895935","0.46059998869895935"
"4434","0.4608999788761139","0.4608999788761139","0.4608999788761139"
"4445","0.461899995803833","0.461899995803833","0.461899995803833"
"4456","0.4624999761581421","0.4624999761581421","0.4624999761581421"
"4467","0.46299999952316284","0.46299999952316284","0.46299999952316284"
"4478","0.46299999952316284","0.46299999952316284","0.46299999952316284"
"4489","0.4635999798774719","0.4635999798774719","0.4635999798774719"
"4500","0.46379998326301575","0.46379998326301575","0.46379998326301575"
"4511","0.4641999900341034","0.4641999900341034","0.4641999900341034"
"4522","0.46449998021125793","0.46449998021125793","0.46449998021125793"
"4533","0.46480000019073486","0.46480000019073486","0.46480000019073486"
"4544","0.4649999737739563","0.4649999737739563","0.4649999737739563"
"4555","0.4650999903678894","0.4650999903678894","0.4650999903678894"
"4566","0.4651999771595001","0.4651999771595001","0.4651999771595001"
"4577","0.4659999907016754","0.4659999907016754","0.4659999907016754"
"4588","0.46619999408721924","0.46619999408721924","0.46619999408721924"
"4599","0.4667999744415283","0.4667999744415283","0.4667999744415283"
"4610","0.46619999408721924","0.46619999408721924","0.46619999408721924"
"4621","0.4666999876499176","0.4666999876499176","0.4666999876499176"
"4632","0.4673999845981598","0.4673999845981598","0.4673999845981598"
"4643","0.4675000011920929","0.4675000011920929","0.4675000011920929"
"4654","0.46699997782707214","0.46699997782707214","0.46699997782707214"
"4665","0.46789997816085815","0.46789997816085815","0.46789997816085815"
"4676","0.46859997510910034","0.46859997510910034","0.46859997510910034"
"4687","0.4691999852657318","0.4691999852657318","0.4691999852657318"
