"Step","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=16, p_B=0.75, p_C=0.75, B=8, eps=0, lamb=1e-09 - ic1_acc","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=16, p_B=0.75, p_C=0.75, B=8, eps=0, lamb=1e-09 - ic1_acc__MIN","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=16, p_B=0.75, p_C=0.75, B=8, eps=0, lamb=1e-09 - ic1_acc__MAX"
"287","0.337799996137619","0.337799996137619","0.337799996137619"
"298","0.3481999933719635","0.3481999933719635","0.3481999933719635"
"309","0.3579999804496765","0.3579999804496765","0.3579999804496765"
"320","0.36579999327659607","0.36579999327659607","0.36579999327659607"
"331","0.3747999966144562","0.3747999966144562","0.3747999966144562"
"342","0.382999986410141","0.382999986410141","0.382999986410141"
"353","0.39100000262260437","0.39100000262260437","0.39100000262260437"
"364","0.3976999819278717","0.3976999819278717","0.3976999819278717"
"375","0.4052000045776367","0.4052000045776367","0.4052000045776367"
"386","0.4114999771118164","0.4114999771118164","0.4114999771118164"
"397","0.41819998621940613","0.41819998621940613","0.41819998621940613"
"408","0.42419999837875366","0.42419999837875366","0.42419999837875366"
"419","0.429099977016449","0.429099977016449","0.429099977016449"
"430","0.43320000171661377","0.43320000171661377","0.43320000171661377"
"441","0.4398999810218811","0.4398999810218811","0.4398999810218811"
"452","0.44579997658729553","0.44579997658729553","0.44579997658729553"
"463","0.4497999846935272","0.4497999846935272","0.4497999846935272"
"474","0.45409998297691345","0.45409998297691345","0.45409998297691345"
"485","0.4576999843120575","0.4576999843120575","0.4576999843120575"
"496","0.4602999985218048","0.4602999985218048","0.4602999985218048"
"507","0.46299999952316284","0.46299999952316284","0.46299999952316284"
"518","0.46609997749328613","0.46609997749328613","0.46609997749328613"
"529","0.46799999475479126","0.46799999475479126","0.46799999475479126"
"540","0.471699982881546","0.471699982881546","0.471699982881546"
"551","0.4745999872684479","0.4745999872684479","0.4745999872684479"
"562","0.4772000014781952","0.4772000014781952","0.4772000014781952"
"573","0.47919997572898865","0.47919997572898865","0.47919997572898865"
"584","0.48240000009536743","0.48240000009536743","0.48240000009536743"
"595","0.4836999773979187","0.4836999773979187","0.4836999773979187"
"606","0.48489999771118164","0.48489999771118164","0.48489999771118164"
"617","0.48659998178482056","0.48659998178482056","0.48659998178482056"
"628","0.48639997839927673","0.48639997839927673","0.48639997839927673"
"639","0.4876999855041504","0.4876999855041504","0.4876999855041504"
"650","0.48819997906684875","0.48819997906684875","0.48819997906684875"
"661","0.4887999892234802","0.4887999892234802","0.4887999892234802"
"672","0.49069997668266296","0.49069997668266296","0.49069997668266296"
"683","0.4917999804019928","0.4917999804019928","0.4917999804019928"
"694","0.4927999973297119","0.4927999973297119","0.4927999973297119"
"705","0.4943999946117401","0.4943999946117401","0.4943999946117401"
"716","0.49619999527931213","0.49619999527931213","0.49619999527931213"
"727","0.4973999857902527","0.4973999857902527","0.4973999857902527"
"738","0.49799999594688416","0.49799999594688416","0.49799999594688416"
"749","0.4983999729156494","0.4983999729156494","0.4983999729156494"
"760","0.4973999857902527","0.4973999857902527","0.4973999857902527"
"771","0.49939998984336853","0.49939998984336853","0.49939998984336853"
"782","0.5004000067710876","0.5004000067710876","0.5004000067710876"
"793","0.5011000037193298","0.5011000037193298","0.5011000037193298"
"804","0.4998999834060669","0.4998999834060669","0.4998999834060669"
"815","0.5009999871253967","0.5009999871253967","0.5009999871253967"
"826","0.5015999674797058","0.5015999674797058","0.5015999674797058"
"837","0.5012999773025513","0.5012999773025513","0.5012999773025513"
"848","0.5011999607086182","0.5011999607086182","0.5011999607086182"
"859","0.502299964427948","0.502299964427948","0.502299964427948"
"870","0.5023999810218811","0.5023999810218811","0.5023999810218811"
"881","0.5026000142097473","0.5026000142097473","0.5026000142097473"
"892","0.5045999884605408","0.5045999884605408","0.5045999884605408"
"903","0.5044999718666077","0.5044999718666077","0.5044999718666077"
"914","0.5062000155448914","0.5062000155448914","0.5062000155448914"
"925","0.5084999799728394","0.5084999799728394","0.5084999799728394"
"936","0.5091999769210815","0.5091999769210815","0.5091999769210815"
"947","0.5087999701499939","0.5087999701499939","0.5087999701499939"
"958","0.5101000070571899","0.5101000070571899","0.5101000070571899"
"969","0.5098999738693237","0.5098999738693237","0.5098999738693237"
"980","0.510699987411499","0.510699987411499","0.510699987411499"
"991","0.5108999609947205","0.5108999609947205","0.5108999609947205"
"1002","0.5119999647140503","0.5119999647140503","0.5119999647140503"
"1013","0.5127999782562256","0.5127999782562256","0.5127999782562256"
"1024","0.5130000114440918","0.5130000114440918","0.5130000114440918"
"1035","0.5127999782562256","0.5127999782562256","0.5127999782562256"
"1046","0.5137999653816223","0.5137999653816223","0.5137999653816223"
"1057","0.5139999985694885","0.5139999985694885","0.5139999985694885"
"1068","0.5137999653816223","0.5137999653816223","0.5137999653816223"
"1079","0.5142999887466431","0.5142999887466431","0.5142999887466431"
"1090","0.5144000053405762","0.5144000053405762","0.5144000053405762"
"1101","0.5148000121116638","0.5148000121116638","0.5148000121116638"
"1112","0.5137999653816223","0.5137999653816223","0.5137999653816223"
"1123","0.5148999691009521","0.5148999691009521","0.5148999691009521"
"1134","0.515999972820282","0.515999972820282","0.515999972820282"
"1145","0.5163999795913696","0.5163999795913696","0.5163999795913696"
"1156","0.5170999765396118","0.5170999765396118","0.5170999765396118"
"1167","0.5169999599456787","0.5169999599456787","0.5169999599456787"
"1178","0.5185999870300293","0.5185999870300293","0.5185999870300293"
"1189","0.5194999575614929","0.5194999575614929","0.5194999575614929"
"1200","0.5205000042915344","0.5205000042915344","0.5205000042915344"
"1211","0.5202999711036682","0.5202999711036682","0.5202999711036682"
"1222","0.5198999643325806","0.5198999643325806","0.5198999643325806"
"1233","0.5189999938011169","0.5189999938011169","0.5189999938011169"
"1244","0.5200999975204468","0.5200999975204468","0.5200999975204468"
"1255","0.5200999975204468","0.5200999975204468","0.5200999975204468"
"1266","0.5199999809265137","0.5199999809265137","0.5199999809265137"
"1277","0.5205000042915344","0.5205000042915344","0.5205000042915344"
"1288","0.5206999778747559","0.5206999778747559","0.5206999778747559"
"1299","0.5220000147819519","0.5220000147819519","0.5220000147819519"
"1310","0.5212999582290649","0.5212999582290649","0.5212999582290649"
"1321","0.5217999815940857","0.5217999815940857","0.5217999815940857"
"1332","0.5227000117301941","0.5227000117301941","0.5227000117301941"
"1343","0.5241999626159668","0.5241999626159668","0.5241999626159668"
"1354","0.5245000123977661","0.5245000123977661","0.5245000123977661"
"1365","0.5252000093460083","0.5252000093460083","0.5252000093460083"
"1376","0.524899959564209","0.524899959564209","0.524899959564209"
"1387","0.5252000093460083","0.5252000093460083","0.5252000093460083"
"1398","0.5245999693870544","0.5245999693870544","0.5245999693870544"
"1409","0.5254999995231628","0.5254999995231628","0.5254999995231628"
"1420","0.5257999897003174","0.5257999897003174","0.5257999897003174"
"1431","0.5260999798774719","0.5260999798774719","0.5260999798774719"
"1442","0.5266000032424927","0.5266000032424927","0.5266000032424927"
"1453","0.526699960231781","0.526699960231781","0.526699960231781"
"1464","0.5263000130653381","0.5263000130653381","0.5263000130653381"
"1475","0.5275999903678894","0.5275999903678894","0.5275999903678894"
"1486","0.5277999639511108","0.5277999639511108","0.5277999639511108"
"1497","0.5282999873161316","0.5282999873161316","0.5282999873161316"
"1508","0.5293999910354614","0.5293999910354614","0.5293999910354614"
"1519","0.5292999744415283","0.5292999744415283","0.5292999744415283"
"1530","0.5295000076293945","0.5295000076293945","0.5295000076293945"
"1541","0.5299999713897705","0.5299999713897705","0.5299999713897705"
"1552","0.5310999751091003","0.5310999751091003","0.5310999751091003"
"1563","0.5315999984741211","0.5315999984741211","0.5315999984741211"
"1574","0.531499981880188","0.531499981880188","0.531499981880188"
"1585","0.5325999855995178","0.5325999855995178","0.5325999855995178"
"1596","0.5322999954223633","0.5322999954223633","0.5322999954223633"
"1607","0.5317000150680542","0.5317000150680542","0.5317000150680542"
"1618","0.5324000120162964","0.5324000120162964","0.5324000120162964"
"1629","0.5331000089645386","0.5331000089645386","0.5331000089645386"
"1640","0.5328999757766724","0.5328999757766724","0.5328999757766724"
"1651","0.5327000021934509","0.5327000021934509","0.5327000021934509"
"1662","0.5342000126838684","0.5342000126838684","0.5342000126838684"
"1673","0.53329998254776","0.53329998254776","0.53329998254776"
"1684","0.5329999923706055","0.5329999923706055","0.5329999923706055"
"1695","0.5333999991416931","0.5333999991416931","0.5333999991416931"
"1706","0.5347999930381775","0.5347999930381775","0.5347999930381775"
"1717","0.5349000096321106","0.5349000096321106","0.5349000096321106"
"1728","0.5351999998092651","0.5351999998092651","0.5351999998092651"
"1739","0.5361999869346619","0.5361999869346619","0.5361999869346619"
"1750","0.5367000102996826","0.5367000102996826","0.5367000102996826"
"1761","0.5374000072479248","0.5374000072479248","0.5374000072479248"
"1772","0.538100004196167","0.538100004196167","0.538100004196167"
"1783","0.5383999943733215","0.5383999943733215","0.5383999943733215"
"1794","0.5388000011444092","0.5388000011444092","0.5388000011444092"
"1805","0.538599967956543","0.538599967956543","0.538599967956543"
"1816","0.538599967956543","0.538599967956543","0.538599967956543"
"1827","0.5394999980926514","0.5394999980926514","0.5394999980926514"
"1838","0.5404999852180481","0.5404999852180481","0.5404999852180481"
"1849","0.540399968624115","0.540399968624115","0.540399968624115"
"1860","0.5417999625205994","0.5417999625205994","0.5417999625205994"
"1871","0.5425999760627747","0.5425999760627747","0.5425999760627747"
"1882","0.5424000024795532","0.5424000024795532","0.5424000024795532"
"1893","0.5425999760627747","0.5425999760627747","0.5425999760627747"
"1904","0.5432999730110168","0.5432999730110168","0.5432999730110168"
"1915","0.5429999828338623","0.5429999828338623","0.5429999828338623"
"1926","0.5439000129699707","0.5439000129699707","0.5439000129699707"
"1937","0.5442999601364136","0.5442999601364136","0.5442999601364136"
"1948","0.5450999736785889","0.5450999736785889","0.5450999736785889"
"1959","0.545799970626831","0.545799970626831","0.545799970626831"
"1970","0.5461999773979187","0.5461999773979187","0.5461999773979187"
"1981","0.5468999743461609","0.5468999743461609","0.5468999743461609"
"1992","0.5467000007629395","0.5467000007629395","0.5467000007629395"
"2003","0.5471999645233154","0.5471999645233154","0.5471999645233154"
"2014","0.546999990940094","0.546999990940094","0.546999990940094"
"2025","0.5475999712944031","0.5475999712944031","0.5475999712944031"
"2036","0.5475999712944031","0.5475999712944031","0.5475999712944031"
"2047","0.5483999848365784","0.5483999848365784","0.5483999848365784"
"2058","0.5482000112533569","0.5482000112533569","0.5482000112533569"
"2069","0.548799991607666","0.548799991607666","0.548799991607666"
"2080","0.5490999817848206","0.5490999817848206","0.5490999817848206"
"2091","0.5493000149726868","0.5493000149726868","0.5493000149726868"
"2102","0.5507000088691711","0.5507000088691711","0.5507000088691711"
"2113","0.5511000156402588","0.5511000156402588","0.5511000156402588"
"2124","0.5514999628067017","0.5514999628067017","0.5514999628067017"
"2135","0.551800012588501","0.551800012588501","0.551800012588501"
"2146","0.5529999732971191","0.5529999732971191","0.5529999732971191"
"2157","0.5537999868392944","0.5537999868392944","0.5537999868392944"
"2168","0.5539999604225159","0.5539999604225159","0.5539999604225159"
"2179","0.5548999905586243","0.5548999905586243","0.5548999905586243"
"2190","0.5554999709129333","0.5554999709129333","0.5554999709129333"
"2201","0.5557000041007996","0.5557000041007996","0.5557000041007996"
"2212","0.5564000010490417","0.5564000010490417","0.5564000010490417"
"2223","0.5566999912261963","0.5566999912261963","0.5566999912261963"
"2234","0.5564999580383301","0.5564999580383301","0.5564999580383301"
"2245","0.5575999617576599","0.5575999617576599","0.5575999617576599"
"2256","0.558899998664856","0.558899998664856","0.558899998664856"
"2267","0.5582999587059021","0.5582999587059021","0.5582999587059021"
"2278","0.5593999624252319","0.5593999624252319","0.5593999624252319"
"2289","0.5593000054359436","0.5593000054359436","0.5593000054359436"
"2300","0.5587999820709229","0.5587999820709229","0.5587999820709229"
"2311","0.5597000122070312","0.5597000122070312","0.5597000122070312"
"2322","0.5602999925613403","0.5602999925613403","0.5602999925613403"
"2333","0.5608999729156494","0.5608999729156494","0.5608999729156494"
"2344","0.5613999962806702","0.5613999962806702","0.5613999962806702"
"2355","0.5611000061035156","0.5611000061035156","0.5611000061035156"
"2366","0.5618999600410461","0.5618999600410461","0.5618999600410461"
"2377","0.5626999735832214","0.5626999735832214","0.5626999735832214"
"2388","0.5627999901771545","0.5627999901771545","0.5627999901771545"
"2399","0.5625999569892883","0.5625999569892883","0.5625999569892883"
"2410","0.5626999735832214","0.5626999735832214","0.5626999735832214"
"2421","0.5629000067710876","0.5629000067710876","0.5629000067710876"
"2432","0.5640000104904175","0.5640000104904175","0.5640000104904175"
"2443","0.564300000667572","0.564300000667572","0.564300000667572"
"2454","0.5644999742507935","0.5644999742507935","0.5644999742507935"
"2465","0.5649999976158142","0.5649999976158142","0.5649999976158142"
"2476","0.5658000111579895","0.5658000111579895","0.5658000111579895"
"2487","0.5654000043869019","0.5654000043869019","0.5654000043869019"
"2498","0.5654000043869019","0.5654000043869019","0.5654000043869019"
"2509","0.5661999583244324","0.5661999583244324","0.5661999583244324"
"2520","0.5658000111579895","0.5658000111579895","0.5658000111579895"
"2531","0.5662999749183655","0.5662999749183655","0.5662999749183655"
"2542","0.5666999816894531","0.5666999816894531","0.5666999816894531"
"2553","0.5672000050544739","0.5672000050544739","0.5672000050544739"
"2564","0.5680999755859375","0.5680999755859375","0.5680999755859375"
"2575","0.5691999793052673","0.5691999793052673","0.5691999793052673"
"2586","0.5694999694824219","0.5694999694824219","0.5694999694824219"
"2597","0.5697999596595764","0.5697999596595764","0.5697999596595764"
"2608","0.5699999928474426","0.5699999928474426","0.5699999928474426"
"2619","0.5710999965667725","0.5710999965667725","0.5710999965667725"
"2630","0.571399986743927","0.571399986743927","0.571399986743927"
"2641","0.571399986743927","0.571399986743927","0.571399986743927"
"2652","0.5719000101089478","0.5719000101089478","0.5719000101089478"
"2663","0.5726999640464783","0.5726999640464783","0.5726999640464783"
"2674","0.5735999941825867","0.5735999941825867","0.5735999941825867"
"2685","0.5737000107765198","0.5737000107765198","0.5737000107765198"
"2696","0.574400007724762","0.574400007724762","0.574400007724762"
"2707","0.5745999813079834","0.5745999813079834","0.5745999813079834"
"2718","0.5755999684333801","0.5755999684333801","0.5755999684333801"
"2729","0.5751999616622925","0.5751999616622925","0.5751999616622925"
"2740","0.5758000016212463","0.5758000016212463","0.5758000016212463"
"2751","0.5758000016212463","0.5758000016212463","0.5758000016212463"
"2762","0.5764999985694885","0.5764999985694885","0.5764999985694885"
"2773","0.5762999653816223","0.5762999653816223","0.5762999653816223"
"2784","0.5776000022888184","0.5776000022888184","0.5776000022888184"
"2795","0.5777999758720398","0.5777999758720398","0.5777999758720398"
"2806","0.5780999660491943","0.5780999660491943","0.5780999660491943"
"2817","0.5782999992370605","0.5782999992370605","0.5782999992370605"
"2828","0.578499972820282","0.578499972820282","0.578499972820282"
"2839","0.5785999894142151","0.5785999894142151","0.5785999894142151"
"2850","0.5794000029563904","0.5794000029563904","0.5794000029563904"
"2861","0.5798999667167664","0.5798999667167664","0.5798999667167664"
"2872","0.5805999636650085","0.5805999636650085","0.5805999636650085"
"2883","0.5805999636650085","0.5805999636650085","0.5805999636650085"
"2894","0.5812000036239624","0.5812000036239624","0.5812000036239624"
"2905","0.5816999673843384","0.5816999673843384","0.5816999673843384"
"2916","0.5824999809265137","0.5824999809265137","0.5824999809265137"
"2927","0.5830999612808228","0.5830999612808228","0.5830999612808228"
"2938","0.5837999582290649","0.5837999582290649","0.5837999582290649"
"2949","0.5843999981880188","0.5843999981880188","0.5843999981880188"
"2960","0.5845999717712402","0.5845999717712402","0.5845999717712402"
"2971","0.5845999717712402","0.5845999717712402","0.5845999717712402"
"2982","0.5849999785423279","0.5849999785423279","0.5849999785423279"
"2993","0.5856999754905701","0.5856999754905701","0.5856999754905701"
"3004","0.5860999822616577","0.5860999822616577","0.5860999822616577"
"3015","0.5871999859809875","0.5871999859809875","0.5871999859809875"
"3026","0.587399959564209","0.587399959564209","0.587399959564209"
"3037","0.5880999565124512","0.5880999565124512","0.5880999565124512"
"3048","0.5888999700546265","0.5888999700546265","0.5888999700546265"
"3059","0.5892999768257141","0.5892999768257141","0.5892999768257141"
"3070","0.5895000100135803","0.5895000100135803","0.5895000100135803"
"3081","0.5895000100135803","0.5895000100135803","0.5895000100135803"
"3092","0.5896999835968018","0.5896999835968018","0.5896999835968018"
"3103","0.5891000032424927","0.5891000032424927","0.5891000032424927"
"3114","0.5899999737739563","0.5899999737739563","0.5899999737739563"
"3125","0.5910999774932861","0.5910999774932861","0.5910999774932861"
"3136","0.5914999842643738","0.5914999842643738","0.5914999842643738"
"3147","0.5918999910354614","0.5918999910354614","0.5918999910354614"
"3158","0.5922999978065491","0.5922999978065491","0.5922999978065491"
"3169","0.5925999879837036","0.5925999879837036","0.5925999879837036"
"3180","0.5924000144004822","0.5924000144004822","0.5924000144004822"
"3191","0.5934999585151672","0.5934999585151672","0.5934999585151672"
"3202","0.593999981880188","0.593999981880188","0.593999981880188"
"3213","0.5940999984741211","0.5940999984741211","0.5940999984741211"
"3224","0.5941999554634094","0.5941999554634094","0.5941999554634094"
"3235","0.5954999923706055","0.5954999923706055","0.5954999923706055"
"3246","0.5952000021934509","0.5952000021934509","0.5952000021934509"
"3257","0.5961999893188477","0.5961999893188477","0.5961999893188477"
"3268","0.5967999696731567","0.5967999696731567","0.5967999696731567"
"3279","0.597000002861023","0.597000002861023","0.597000002861023"
"3290","0.5979999899864197","0.5979999899864197","0.5979999899864197"
"3301","0.5978999733924866","0.5978999733924866","0.5978999733924866"
"3312","0.5986999869346619","0.5986999869346619","0.5986999869346619"
"3323","0.599299967288971","0.599299967288971","0.599299967288971"
"3334","0.5996999740600586","0.5996999740600586","0.5996999740600586"
"3345","0.5995000004768372","0.5995000004768372","0.5995000004768372"
"3356","0.5995999574661255","0.5995999574661255","0.5995999574661255"
"3367","0.5999000072479248","0.5999000072479248","0.5999000072479248"
"3378","0.5995999574661255","0.5995999574661255","0.5995999574661255"
"3389","0.6004999876022339","0.6004999876022339","0.6004999876022339"
"3400","0.6007999777793884","0.6007999777793884","0.6007999777793884"
"3411","0.6013000011444092","0.6013000011444092","0.6013000011444092"
"3422","0.6019999980926514","0.6019999980926514","0.6019999980926514"
"3433","0.6022999882698059","0.6022999882698059","0.6022999882698059"
"3444","0.6022999882698059","0.6022999882698059","0.6022999882698059"
"3455","0.6021999716758728","0.6021999716758728","0.6021999716758728"
"3466","0.602400004863739","0.602400004863739","0.602400004863739"
"3477","0.6029999852180481","0.6029999852180481","0.6029999852180481"
"3488","0.6031000018119812","0.6031000018119812","0.6031000018119812"
"3499","0.6035999655723572","0.6035999655723572","0.6035999655723572"
"3510","0.604200005531311","0.604200005531311","0.604200005531311"
"3521","0.6049999594688416","0.6049999594688416","0.6049999594688416"
"3532","0.6049000024795532","0.6049000024795532","0.6049000024795532"
"3543","0.6055999994277954","0.6055999994277954","0.6055999994277954"
"3554","0.60589998960495","0.60589998960495","0.60589998960495"
"3565","0.607699990272522","0.607699990272522","0.607699990272522"
"3576","0.6078000068664551","0.6078000068664551","0.6078000068664551"
"3587","0.6085999608039856","0.6085999608039856","0.6085999608039856"
"3598","0.6087999939918518","0.6087999939918518","0.6087999939918518"
"3609","0.6085999608039856","0.6085999608039856","0.6085999608039856"
"3620","0.6089000105857849","0.6089000105857849","0.6089000105857849"
"3631","0.6089999675750732","0.6089999675750732","0.6089999675750732"
"3642","0.609499990940094","0.609499990940094","0.609499990940094"
"3653","0.6103999614715576","0.6103999614715576","0.6103999614715576"
"3664","0.6108999848365784","0.6108999848365784","0.6108999848365784"
"3675","0.6110000014305115","0.6110000014305115","0.6110000014305115"
"3686","0.6111999750137329","0.6111999750137329","0.6111999750137329"
"3697","0.6116999983787537","0.6116999983787537","0.6116999983787537"
"3708","0.6128999590873718","0.6128999590873718","0.6128999590873718"
"3719","0.6134999990463257","0.6134999990463257","0.6134999990463257"
"3730","0.6132000088691711","0.6132000088691711","0.6132000088691711"
"3741","0.6137999892234802","0.6137999892234802","0.6137999892234802"
"3752","0.6144999861717224","0.6144999861717224","0.6144999861717224"
"3763","0.614300012588501","0.614300012588501","0.614300012588501"
"3774","0.6150000095367432","0.6150000095367432","0.6150000095367432"
"3785","0.6148999929428101","0.6148999929428101","0.6148999929428101"
"3796","0.6151999831199646","0.6151999831199646","0.6151999831199646"
"3807","0.6152999997138977","0.6152999997138977","0.6152999997138977"
"3818","0.6158999800682068","0.6158999800682068","0.6158999800682068"
"3829","0.6157000064849854","0.6157000064849854","0.6157000064849854"
"3840","0.6164000034332275","0.6164000034332275","0.6164000034332275"
"3851","0.616599977016449","0.616599977016449","0.616599977016449"
"3862","0.6173999905586243","0.6173999905586243","0.6173999905586243"
"3873","0.618399977684021","0.618399977684021","0.618399977684021"
"3884","0.6186999678611755","0.6186999678611755","0.6186999678611755"
"3895","0.6187999844551086","0.6187999844551086","0.6187999844551086"
"3906","0.6193000078201294","0.6193000078201294","0.6193000078201294"
"3917","0.620199978351593","0.620199978351593","0.620199978351593"
"3928","0.6204000115394592","0.6204000115394592","0.6204000115394592"
"3939","0.6211999654769897","0.6211999654769897","0.6211999654769897"
"3950","0.6214999556541443","0.6214999556541443","0.6214999556541443"
"3961","0.6220999956130981","0.6220999956130981","0.6220999956130981"
"3972","0.6229000091552734","0.6229000091552734","0.6229000091552734"
"3983","0.6229999661445618","0.6229999661445618","0.6229999661445618"
"3994","0.6238999962806702","0.6238999962806702","0.6238999962806702"
"4005","0.6244999766349792","0.6244999766349792","0.6244999766349792"
"4016","0.6243000030517578","0.6243000030517578","0.6243000030517578"
"4027","0.6240999698638916","0.6240999698638916","0.6240999698638916"
"4038","0.6247000098228455","0.6247000098228455","0.6247000098228455"
"4049","0.6248999834060669","0.6248999834060669","0.6248999834060669"
"4060","0.6255999803543091","0.6255999803543091","0.6255999803543091"
"4071","0.6258999705314636","0.6258999705314636","0.6258999705314636"
"4082","0.6261999607086182","0.6261999607086182","0.6261999607086182"
"4093","0.6266999840736389","0.6266999840736389","0.6266999840736389"
"4104","0.6266999840736389","0.6266999840736389","0.6266999840736389"
"4115","0.6269999742507935","0.6269999742507935","0.6269999742507935"
"4126","0.6275999546051025","0.6275999546051025","0.6275999546051025"
"4137","0.6283000111579895","0.6283000111579895","0.6283000111579895"
"4148","0.6281999945640564","0.6281999945640564","0.6281999945640564"
"4159","0.6290000081062317","0.6290000081062317","0.6290000081062317"
"4170","0.62909996509552","0.62909996509552","0.62909996509552"
"4181","0.6297999620437622","0.6297999620437622","0.6297999620437622"
"4192","0.6301000118255615","0.6301000118255615","0.6301000118255615"
"4203","0.6304000020027161","0.6304000020027161","0.6304000020027161"
"4214","0.6299999952316284","0.6299999952316284","0.6299999952316284"
"4225","0.6301999688148499","0.6301999688148499","0.6301999688148499"
"4236","0.6315000057220459","0.6315000057220459","0.6315000057220459"
"4247","0.6317999958992004","0.6317999958992004","0.6317999958992004"
"4258","0.6322000026702881","0.6322000026702881","0.6322000026702881"
"4269","0.6333000063896179","0.6333000063896179","0.6333000063896179"
"4280","0.6334999799728394","0.6334999799728394","0.6334999799728394"
"4291","0.6337999701499939","0.6337999701499939","0.6337999701499939"
"4302","0.6348999738693237","0.6348999738693237","0.6348999738693237"
"4313","0.635699987411499","0.635699987411499","0.635699987411499"
"4324","0.6362000107765198","0.6362000107765198","0.6362000107765198"
"4335","0.6366999745368958","0.6366999745368958","0.6366999745368958"
"4346","0.6371999979019165","0.6371999979019165","0.6371999979019165"
"4357","0.6373999714851379","0.6373999714851379","0.6373999714851379"
"4368","0.6377999782562256","0.6377999782562256","0.6377999782562256"
"4379","0.6383000016212463","0.6383000016212463","0.6383000016212463"
"4390","0.6387999653816223","0.6387999653816223","0.6387999653816223"
"4401","0.6394000053405762","0.6394000053405762","0.6394000053405762"
"4412","0.6395999789237976","0.6395999789237976","0.6395999789237976"
"4423","0.6395999789237976","0.6395999789237976","0.6395999789237976"
"4434","0.6398999691009521","0.6398999691009521","0.6398999691009521"
"4445","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"4456","0.6403999924659729","0.6403999924659729","0.6403999924659729"
"4467","0.6407999992370605","0.6407999992370605","0.6407999992370605"
"4478","0.640999972820282","0.640999972820282","0.640999972820282"
"4489","0.6412999629974365","0.6412999629974365","0.6412999629974365"
"4500","0.6421999931335449","0.6421999931335449","0.6421999931335449"
"4511","0.6424999833106995","0.6424999833106995","0.6424999833106995"
"4522","0.6431999802589417","0.6431999802589417","0.6431999802589417"
"4533","0.6430000066757202","0.6430000066757202","0.6430000066757202"
"4544","0.6441999673843384","0.6441999673843384","0.6441999673843384"
"4555","0.644599974155426","0.644599974155426","0.644599974155426"
"4566","0.6444999575614929","0.6444999575614929","0.6444999575614929"
"4577","0.6448999643325806","0.6448999643325806","0.6448999643325806"
"4588","0.6455000042915344","0.6455000042915344","0.6455000042915344"
"4599","0.6452999711036682","0.6452999711036682","0.6452999711036682"
"4610","0.6456999778747559","0.6456999778747559","0.6456999778747559"
"4621","0.6455999612808228","0.6455999612808228","0.6455999612808228"
"4632","0.6459000110626221","0.6459000110626221","0.6459000110626221"
"4643","0.6462999582290649","0.6462999582290649","0.6462999582290649"
"4654","0.6466000080108643","0.6466000080108643","0.6466000080108643"
"4665","0.6470999717712402","0.6470999717712402","0.6470999717712402"
"4676","0.6474999785423279","0.6474999785423279","0.6474999785423279"
"4687","0.648099958896637","0.648099958896637","0.648099958896637"
"4698","0.6481999754905701","0.6481999754905701","0.6481999754905701"
"4709","0.6481999754905701","0.6481999754905701","0.6481999754905701"
