"Step","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=16, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=16, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc__MIN","Readout, CN=2, B0=0, B1=0, K=128, L=32, N=16, p_B=0.75, p_C=0.75, B=2, eps=0, lamb=1e-09 - ic1_acc__MAX"
"540","0.06289999932050705","0.06289999932050705","0.06289999932050705"
"551","0.06309999525547028","0.06309999525547028","0.06309999525547028"
"562","0.06359999626874924","0.06359999626874924","0.06359999626874924"
"573","0.06449999660253525","0.06449999660253525","0.06449999660253525"
"584","0.06529999524354935","0.06529999524354935","0.06529999524354935"
"595","0.065700002014637","0.065700002014637","0.065700002014637"
"606","0.06669999659061432","0.06669999659061432","0.06669999659061432"
"617","0.06759999692440033","0.06759999692440033","0.06759999692440033"
"628","0.06839999556541443","0.06839999556541443","0.06839999556541443"
"639","0.06909999996423721","0.06909999996423721","0.06909999996423721"
"650","0.07039999961853027","0.07039999961853027","0.07039999961853027"
"661","0.0705999955534935","0.0705999955534935","0.0705999955534935"
"672","0.07189999520778656","0.07189999520778656","0.07189999520778656"
"683","0.0731000006198883","0.0731000006198883","0.0731000006198883"
"694","0.07409999519586563","0.07409999519586563","0.07409999519586563"
"705","0.07530000060796738","0.07530000060796738","0.07530000060796738"
"716","0.07589999586343765","0.07589999586343765","0.07589999586343765"
"727","0.07679999619722366","0.07679999619722366","0.07679999619722366"
"738","0.07769999653100967","0.07769999653100967","0.07769999653100967"
"749","0.07750000059604645","0.07750000059604645","0.07750000059604645"
"760","0.07750000059604645","0.07750000059604645","0.07750000059604645"
"771","0.07880000025033951","0.07880000025033951","0.07880000025033951"
"782","0.07989999651908875","0.07989999651908875","0.07989999651908875"
"793","0.08089999854564667","0.08089999854564667","0.08089999854564667"
"804","0.08100000023841858","0.08100000023841858","0.08100000023841858"
"815","0.08179999887943268","0.08179999887943268","0.08179999887943268"
"826","0.0828000009059906","0.0828000009059906","0.0828000009059906"
"837","0.08289999514818192","0.08289999514818192","0.08289999514818192"
"848","0.08389999717473984","0.08389999717473984","0.08389999717473984"
"859","0.08500000089406967","0.08500000089406967","0.08500000089406967"
"870","0.0851999968290329","0.0851999968290329","0.0851999968290329"
"881","0.085999995470047","0.085999995470047","0.085999995470047"
"892","0.08609999716281891","0.08609999716281891","0.08609999716281891"
"903","0.08630000054836273","0.08630000054836273","0.08630000054836273"
"914","0.08779999613761902","0.08779999613761902","0.08779999613761902"
"925","0.0892999991774559","0.0892999991774559","0.0892999991774559"
"936","0.08949999511241913","0.08949999511241913","0.08949999511241913"
"947","0.09049999713897705","0.09049999713897705","0.09049999713897705"
"958","0.09209999442100525","0.09209999442100525","0.09209999442100525"
"969","0.09279999881982803","0.09279999881982803","0.09279999881982803"
"980","0.093299999833107","0.093299999833107","0.093299999833107"
"991","0.09369999915361404","0.09369999915361404","0.09369999915361404"
"1002","0.09479999542236328","0.09479999542236328","0.09479999542236328"
"1013","0.09529999643564224","0.09529999643564224","0.09529999643564224"
"1024","0.09640000015497208","0.09640000015497208","0.09640000015497208"
"1035","0.09769999980926514","0.09769999980926514","0.09769999980926514"
"1046","0.0982000008225441","0.0982000008225441","0.0982000008225441"
"1057","0.09910000115633011","0.09910000115633011","0.09910000115633011"
"1068","0.10049999505281448","0.10049999505281448","0.10049999505281448"
"1079","0.1005999967455864","0.1005999967455864","0.1005999967455864"
"1090","0.10119999945163727","0.10119999945163727","0.10119999945163727"
"1101","0.10179999470710754","0.10179999470710754","0.10179999470710754"
"1112","0.10359999537467957","0.10359999537467957","0.10359999537467957"
"1123","0.10339999943971634","0.10339999943971634","0.10339999943971634"
"1134","0.10339999943971634","0.10339999943971634","0.10339999943971634"
"1145","0.1039000004529953","0.1039000004529953","0.1039000004529953"
"1156","0.10449999570846558","0.10449999570846558","0.10449999570846558"
"1167","0.10569999366998672","0.10569999366998672","0.10569999366998672"
"1178","0.10740000009536743","0.10740000009536743","0.10740000009536743"
"1189","0.1078999936580658","0.1078999936580658","0.1078999936580658"
"1200","0.10979999601840973","0.10979999601840973","0.10979999601840973"
"1211","0.11029999703168869","0.11029999703168869","0.11029999703168869"
"1222","0.11089999973773956","0.11089999973773956","0.11089999973773956"
"1233","0.11189999431371689","0.11189999431371689","0.11189999431371689"
"1244","0.1127999946475029","0.1127999946475029","0.1127999946475029"
"1255","0.11389999836683273","0.11389999836683273","0.11389999836683273"
"1266","0.11509999632835388","0.11509999632835388","0.11509999632835388"
"1277","0.11580000072717667","0.11580000072717667","0.11580000072717667"
"1288","0.11599999666213989","0.11599999666213989","0.11599999666213989"
"1299","0.11649999767541885","0.11649999767541885","0.11649999767541885"
"1310","0.11759999394416809","0.11759999394416809","0.11759999394416809"
"1321","0.11840000003576279","0.11840000003576279","0.11840000003576279"
"1332","0.11899999529123306","0.11899999529123306","0.11899999529123306"
"1343","0.11939999461174011","0.11939999461174011","0.11939999461174011"
"1354","0.12069999426603317","0.12069999426603317","0.12069999426603317"
"1365","0.12079999595880508","0.12079999595880508","0.12079999595880508"
"1376","0.12119999527931213","0.12119999527931213","0.12119999527931213"
"1387","0.12219999730587006","0.12219999730587006","0.12219999730587006"
"1398","0.12280000001192093","0.12280000001192093","0.12280000001192093"
"1409","0.12379999458789825","0.12379999458789825","0.12379999458789825"
"1420","0.1241999939084053","0.1241999939084053","0.1241999939084053"
"1431","0.1241999939084053","0.1241999939084053","0.1241999939084053"
"1442","0.12539999186992645","0.12539999186992645","0.12539999186992645"
"1453","0.1257999986410141","0.1257999986410141","0.1257999986410141"
"1464","0.12789998948574066","0.12789998948574066","0.12789998948574066"
"1475","0.12879998981952667","0.12879998981952667","0.12879998981952667"
"1486","0.12939999997615814","0.12939999997615814","0.12939999997615814"
"1497","0.1298999935388565","0.1298999935388565","0.1298999935388565"
"1508","0.13019999861717224","0.13019999861717224","0.13019999861717224"
"1519","0.13099999725818634","0.13099999725818634","0.13099999725818634"
"1530","0.13089999556541443","0.13089999556541443","0.13089999556541443"
"1541","0.13179999589920044","0.13179999589920044","0.13179999589920044"
"1552","0.13269999623298645","0.13269999623298645","0.13269999623298645"
"1563","0.13349999487400055","0.13349999487400055","0.13349999487400055"
"1574","0.13369999825954437","0.13369999825954437","0.13369999825954437"
"1585","0.1339000016450882","0.1339000016450882","0.1339000016450882"
"1596","0.13519999384880066","0.13519999384880066","0.13519999384880066"
"1607","0.13599999248981476","0.13599999248981476","0.13599999248981476"
"1618","0.13679999113082886","0.13679999113082886","0.13679999113082886"
"1629","0.13679999113082886","0.13679999113082886","0.13679999113082886"
"1640","0.13750000298023224","0.13750000298023224","0.13750000298023224"
"1651","0.1388999968767166","0.1388999968767166","0.1388999968767166"
"1662","0.13920000195503235","0.13920000195503235","0.13920000195503235"
"1673","0.13989999890327454","0.13989999890327454","0.13989999890327454"
"1684","0.14090000092983246","0.14090000092983246","0.14090000092983246"
"1695","0.14090000092983246","0.14090000092983246","0.14090000092983246"
"1706","0.14180000126361847","0.14180000126361847","0.14180000126361847"
"1717","0.14229999482631683","0.14229999482631683","0.14229999482631683"
"1728","0.1428000032901764","0.1428000032901764","0.1428000032901764"
"1739","0.14379999041557312","0.14379999041557312","0.14379999041557312"
"1750","0.14459998905658722","0.14459998905658722","0.14459998905658722"
"1761","0.14569999277591705","0.14569999277591705","0.14569999277591705"
"1772","0.1462000012397766","0.1462000012397766","0.1462000012397766"
"1783","0.14659999310970306","0.14659999310970306","0.14659999310970306"
"1794","0.1477999985218048","0.1477999985218048","0.1477999985218048"
"1805","0.1485999971628189","0.1485999971628189","0.1485999971628189"
"1816","0.14890000224113464","0.14890000224113464","0.14890000224113464"
"1827","0.14949999749660492","0.14949999749660492","0.14949999749660492"
"1838","0.14899998903274536","0.14899998903274536","0.14899998903274536"
"1849","0.14959999918937683","0.14959999918937683","0.14959999918937683"
"1860","0.15109999477863312","0.15109999477863312","0.15109999477863312"
"1871","0.1508999913930893","0.1508999913930893","0.1508999913930893"
"1882","0.15129999816417694","0.15129999816417694","0.15129999816417694"
"1893","0.15109999477863312","0.15109999477863312","0.15109999477863312"
"1904","0.15150000154972076","0.15150000154972076","0.15150000154972076"
"1915","0.15160000324249268","0.15160000324249268","0.15160000324249268"
"1926","0.15279999375343323","0.15279999375343323","0.15279999375343323"
"1937","0.15330000221729279","0.15330000221729279","0.15330000221729279"
"1948","0.15330000221729279","0.15330000221729279","0.15330000221729279"
"1959","0.1533999890089035","0.1533999890089035","0.1533999890089035"
"1970","0.15349999070167542","0.15349999070167542","0.15349999070167542"
"1981","0.1551000028848648","0.1551000028848648","0.1551000028848648"
"1992","0.15469999611377716","0.15469999611377716","0.15469999611377716"
"2003","0.15519998967647552","0.15519998967647552","0.15519998967647552"
"2014","0.15539999306201935","0.15539999306201935","0.15539999306201935"
"2025","0.155799999833107","0.155799999833107","0.155799999833107"
"2036","0.15619999170303345","0.15619999170303345","0.15619999170303345"
"2047","0.1565999984741211","0.1565999984741211","0.1565999984741211"
"2058","0.15680000185966492","0.15680000185966492","0.15680000185966492"
"2069","0.15770000219345093","0.15770000219345093","0.15770000219345093"
"2080","0.15789999067783356","0.15789999067783356","0.15789999067783356"
"2091","0.15799999237060547","0.15799999237060547","0.15799999237060547"
"2102","0.15779998898506165","0.15779998898506165","0.15779998898506165"
"2113","0.15869998931884766","0.15869998931884766","0.15869998931884766"
"2124","0.15889999270439148","0.15889999270439148","0.15889999270439148"
"2135","0.15969999134540558","0.15969999134540558","0.15969999134540558"
"2146","0.1599999964237213","0.1599999964237213","0.1599999964237213"
"2157","0.1607999950647354","0.1607999950647354","0.1607999950647354"
"2168","0.1606999933719635","0.1606999933719635","0.1606999933719635"
"2179","0.1615999937057495","0.1615999937057495","0.1615999937057495"
"2190","0.16110000014305115","0.16110000014305115","0.16110000014305115"
"2201","0.16049998998641968","0.16049998998641968","0.16049998998641968"
"2212","0.1607999950647354","0.1607999950647354","0.1607999950647354"
"2223","0.16210000216960907","0.16210000216960907","0.16210000216960907"
"2234","0.1615999937057495","0.1615999937057495","0.1615999937057495"
"2245","0.16300000250339508","0.16300000250339508","0.16300000250339508"
"2256","0.16279999911785126","0.16279999911785126","0.16279999911785126"
"2267","0.1639000028371811","0.1639000028371811","0.1639000028371811"
"2278","0.16329999268054962","0.16329999268054962","0.16329999268054962"
"2289","0.1639000028371811","0.1639000028371811","0.1639000028371811"
"2300","0.16509999334812164","0.16509999334812164","0.16509999334812164"
"2311","0.16499999165534973","0.16499999165534973","0.16499999165534973"
"2322","0.1655000001192093","0.1655000001192093","0.1655000001192093"
"2333","0.16509999334812164","0.16509999334812164","0.16509999334812164"
"2344","0.16529999673366547","0.16529999673366547","0.16529999673366547"
"2355","0.16619999706745148","0.16619999706745148","0.16619999706745148"
"2366","0.1662999987602234","0.1662999987602234","0.1662999987602234"
"2377","0.16659998893737793","0.16659998893737793","0.16659998893737793"
"2388","0.16699999570846558","0.16699999570846558","0.16699999570846558"
"2399","0.1670999974012375","0.1670999974012375","0.1670999974012375"
"2410","0.16689999401569366","0.16689999401569366","0.16689999401569366"
"2421","0.1671999990940094","0.1671999990940094","0.1671999990940094"
"2432","0.16679999232292175","0.16679999232292175","0.16679999232292175"
"2443","0.16740000247955322","0.16740000247955322","0.16740000247955322"
"2454","0.1680999994277954","0.1680999994277954","0.1680999994277954"
"2465","0.16759999096393585","0.16759999096393585","0.16759999096393585"
"2476","0.1678999960422516","0.1678999960422516","0.1678999960422516"
"2487","0.16830000281333923","0.16830000281333923","0.16830000281333923"
"2498","0.16859999299049377","0.16859999299049377","0.16859999299049377"
"2509","0.16899999976158142","0.16899999976158142","0.16899999976158142"
"2520","0.16899999976158142","0.16899999976158142","0.16899999976158142"
"2531","0.16939999163150787","0.16939999163150787","0.16939999163150787"
"2542","0.16939999163150787","0.16939999163150787","0.16939999163150787"
"2553","0.16990000009536743","0.16990000009536743","0.16990000009536743"
"2564","0.16949999332427979","0.16949999332427979","0.16949999332427979"
"2575","0.1696999967098236","0.1696999967098236","0.1696999967098236"
"2586","0.16990000009536743","0.16990000009536743","0.16990000009536743"
"2597","0.17069999873638153","0.17069999873638153","0.17069999873638153"
"2608","0.17109999060630798","0.17109999060630798","0.17109999060630798"
"2619","0.1711999922990799","0.1711999922990799","0.1711999922990799"
"2630","0.17139999568462372","0.17139999568462372","0.17139999568462372"
"2641","0.17229999601840973","0.17229999601840973","0.17229999601840973"
"2652","0.17180000245571136","0.17180000245571136","0.17180000245571136"
"2663","0.17260000109672546","0.17260000109672546","0.17260000109672546"
"2674","0.17249999940395355","0.17249999940395355","0.17249999940395355"
"2685","0.17249999940395355","0.17249999940395355","0.17249999940395355"
"2696","0.17289999127388","0.17289999127388","0.17289999127388"
"2707","0.17249999940395355","0.17249999940395355","0.17249999940395355"
"2718","0.17289999127388","0.17289999127388","0.17289999127388"
"2729","0.17419999837875366","0.17419999837875366","0.17419999837875366"
"2740","0.17419999837875366","0.17419999837875366","0.17419999837875366"
"2751","0.17379999160766602","0.17379999160766602","0.17379999160766602"
"2762","0.17409999668598175","0.17409999668598175","0.17409999668598175"
"2773","0.17459999024868011","0.17459999024868011","0.17459999024868011"
"2784","0.17559999227523804","0.17559999227523804","0.17559999227523804"
"2795","0.17559999227523804","0.17559999227523804","0.17559999227523804"
"2806","0.17669999599456787","0.17669999599456787","0.17669999599456787"
"2817","0.1770000010728836","0.1770000010728836","0.1770000010728836"
"2828","0.1770000010728836","0.1770000010728836","0.1770000010728836"
"2839","0.17719998955726624","0.17719998955726624","0.17719998955726624"
"2850","0.17749999463558197","0.17749999463558197","0.17749999463558197"
"2861","0.1776999980211258","0.1776999980211258","0.1776999980211258"
"2872","0.17759999632835388","0.17759999632835388","0.17759999632835388"
"2883","0.17729999125003815","0.17729999125003815","0.17729999125003815"
"2894","0.17710000276565552","0.17710000276565552","0.17710000276565552"
"2905","0.17710000276565552","0.17710000276565552","0.17710000276565552"
"2916","0.17749999463558197","0.17749999463558197","0.17749999463558197"
"2927","0.17809998989105225","0.17809998989105225","0.17809998989105225"
"2938","0.17710000276565552","0.17710000276565552","0.17710000276565552"
"2949","0.17749999463558197","0.17749999463558197","0.17749999463558197"
"2960","0.17739999294281006","0.17739999294281006","0.17739999294281006"
"2971","0.17790000140666962","0.17790000140666962","0.17790000140666962"
"2982","0.17799998819828033","0.17799998819828033","0.17799998819828033"
"2993","0.17790000140666962","0.17790000140666962","0.17790000140666962"
"3004","0.17839999496936798","0.17839999496936798","0.17839999496936798"
"3015","0.1776999980211258","0.1776999980211258","0.1776999980211258"
"3026","0.1777999997138977","0.1777999997138977","0.1777999997138977"
"3037","0.17790000140666962","0.17790000140666962","0.17790000140666962"
"3048","0.17749999463558197","0.17749999463558197","0.17749999463558197"
"3059","0.17710000276565552","0.17710000276565552","0.17710000276565552"
"3070","0.17659999430179596","0.17659999430179596","0.17659999430179596"
"3081","0.17729999125003815","0.17729999125003815","0.17729999125003815"
"3092","0.17809998989105225","0.17809998989105225","0.17809998989105225"
"3103","0.17790000140666962","0.17790000140666962","0.17790000140666962"
"3114","0.1777999997138977","0.1777999997138977","0.1777999997138977"
"3125","0.17759999632835388","0.17759999632835388","0.17759999632835388"
"3136","0.17739999294281006","0.17739999294281006","0.17739999294281006"
"3147","0.17809998989105225","0.17809998989105225","0.17809998989105225"
"3158","0.17899999022483826","0.17899999022483826","0.17899999022483826"
"3169","0.17919999361038208","0.17919999361038208","0.17919999361038208"
"3180","0.17880000174045563","0.17880000174045563","0.17880000174045563"
"3191","0.17909999191761017","0.17909999191761017","0.17909999191761017"
"3202","0.17899999022483826","0.17899999022483826","0.17899999022483826"
"3213","0.1793999969959259","0.1793999969959259","0.1793999969959259"
"3224","0.18029999732971191","0.18029999732971191","0.18029999732971191"
"3235","0.17970000207424164","0.17970000207424164","0.17970000207424164"
"3246","0.18029999732971191","0.18029999732971191","0.18029999732971191"
"3257","0.18019999563694","0.18019999563694","0.18019999563694"
"3268","0.18019999563694","0.18019999563694","0.18019999563694"
"3279","0.18069998919963837","0.18069998919963837","0.18069998919963837"
"3290","0.18119999766349792","0.18119999766349792","0.18119999766349792"
"3301","0.18079999089241028","0.18079999089241028","0.18079999089241028"
"3312","0.18039999902248383","0.18039999902248383","0.18039999902248383"
"3323","0.18079999089241028","0.18079999089241028","0.18079999089241028"
"3334","0.18140000104904175","0.18140000104904175","0.18140000104904175"
"3345","0.18129999935626984","0.18129999935626984","0.18129999935626984"
"3356","0.18129999935626984","0.18129999935626984","0.18129999935626984"
"3367","0.18159998953342438","0.18159998953342438","0.18159998953342438"
"3378","0.18230000138282776","0.18230000138282776","0.18230000138282776"
"3389","0.18239998817443848","0.18239998817443848","0.18239998817443848"
"3400","0.18289999663829803","0.18289999663829803","0.18289999663829803"
"3411","0.18279999494552612","0.18279999494552612","0.18279999494552612"
"3422","0.1826999932527542","0.1826999932527542","0.1826999932527542"
"3433","0.1824999898672104","0.1824999898672104","0.1824999898672104"
"3444","0.1826999932527542","0.1826999932527542","0.1826999932527542"
"3455","0.18320000171661377","0.18320000171661377","0.18320000171661377"
"3466","0.18400000035762787","0.18400000035762787","0.18400000035762787"
"3477","0.18400000035762787","0.18400000035762787","0.18400000035762787"
"3488","0.18359999358654022","0.18359999358654022","0.18359999358654022"
"3499","0.18410000205039978","0.18410000205039978","0.18410000205039978"
"3510","0.18379999697208405","0.18379999697208405","0.18379999697208405"
"3521","0.18459999561309814","0.18459999561309814","0.18459999561309814"
"3532","0.18379999697208405","0.18379999697208405","0.18379999697208405"
"3543","0.18400000035762787","0.18400000035762787","0.18400000035762787"
"3554","0.1842999905347824","0.1842999905347824","0.1842999905347824"
"3565","0.18400000035762787","0.18400000035762787","0.18400000035762787"
"3576","0.18379999697208405","0.18379999697208405","0.18379999697208405"
"3587","0.18449999392032623","0.18449999392032623","0.18449999392032623"
"3598","0.18479999899864197","0.18479999899864197","0.18479999899864197"
"3609","0.18449999392032623","0.18449999392032623","0.18449999392032623"
"3620","0.18469999730587006","0.18469999730587006","0.18469999730587006"
"3631","0.18469999730587006","0.18469999730587006","0.18469999730587006"
"3642","0.18519999086856842","0.18519999086856842","0.18519999086856842"
"3653","0.18469999730587006","0.18469999730587006","0.18469999730587006"
"3664","0.18529999256134033","0.18529999256134033","0.18529999256134033"
"3675","0.18479999899864197","0.18479999899864197","0.18479999899864197"
"3686","0.18539999425411224","0.18539999425411224","0.18539999425411224"
"3697","0.18519999086856842","0.18519999086856842","0.18519999086856842"
"3708","0.18539999425411224","0.18539999425411224","0.18539999425411224"
"3719","0.18569999933242798","0.18569999933242798","0.18569999933242798"
"3730","0.1859000027179718","0.1859000027179718","0.1859000027179718"
"3741","0.1858000010251999","0.1858000010251999","0.1858000010251999"
"3752","0.18599998950958252","0.18599998950958252","0.18599998950958252"
"3763","0.1859000027179718","0.1859000027179718","0.1859000027179718"
"3774","0.1859000027179718","0.1859000027179718","0.1859000027179718"
"3785","0.18559999763965607","0.18559999763965607","0.18559999763965607"
"3796","0.186599999666214","0.186599999666214","0.186599999666214"
"3807","0.18599998950958252","0.18599998950958252","0.18599998950958252"
"3818","0.18699999153614044","0.18699999153614044","0.18699999153614044"
"3829","0.18689998984336853","0.18689998984336853","0.18689998984336853"
"3840","0.18709999322891235","0.18709999322891235","0.18709999322891235"
"3851","0.1873999983072281","0.1873999983072281","0.1873999983072281"
"3862","0.18719999492168427","0.18719999492168427","0.18719999492168427"
"3873","0.1873999983072281","0.1873999983072281","0.1873999983072281"
"3884","0.18769998848438263","0.18769998848438263","0.18769998848438263"
"3895","0.18779999017715454","0.18779999017715454","0.18779999017715454"
"3906","0.18769998848438263","0.18769998848438263","0.18769998848438263"
"3917","0.1876000016927719","0.1876000016927719","0.1876000016927719"
"3928","0.1881999969482422","0.1881999969482422","0.1881999969482422"
"3939","0.18850000202655792","0.18850000202655792","0.18850000202655792"
"3950","0.18769998848438263","0.18769998848438263","0.18769998848438263"
"3961","0.188400000333786","0.188400000333786","0.188400000333786"
"3972","0.18889999389648438","0.18889999389648438","0.18889999389648438"
"3983","0.1891999989748001","0.1891999989748001","0.1891999989748001"
"3994","0.1891999989748001","0.1891999989748001","0.1891999989748001"
"4005","0.18879999220371246","0.18879999220371246","0.18879999220371246"
"4016","0.18869999051094055","0.18869999051094055","0.18869999051094055"
"4027","0.1891999989748001","0.1891999989748001","0.1891999989748001"
"4038","0.18959999084472656","0.18959999084472656","0.18959999084472656"
"4049","0.1891999989748001","0.1891999989748001","0.1891999989748001"
"4060","0.18959999084472656","0.18959999084472656","0.18959999084472656"
"4071","0.1898999959230423","0.1898999959230423","0.1898999959230423"
"4082","0.1899999976158142","0.1899999976158142","0.1899999976158142"
"4093","0.19029998779296875","0.19029998779296875","0.19029998779296875"
"4104","0.19020000100135803","0.19020000100135803","0.19020000100135803"
"4115","0.19020000100135803","0.19020000100135803","0.19020000100135803"
"4126","0.19020000100135803","0.19020000100135803","0.19020000100135803"
"4137","0.18979999423027039","0.18979999423027039","0.18979999423027039"
"4148","0.19020000100135803","0.19020000100135803","0.19020000100135803"
"4159","0.1906999945640564","0.1906999945640564","0.1906999945640564"
"4170","0.19049999117851257","0.19049999117851257","0.19049999117851257"
"4181","0.19039998948574066","0.19039998948574066","0.19039998948574066"
"4192","0.19119998812675476","0.19119998812675476","0.19119998812675476"
"4203","0.1907999962568283","0.1907999962568283","0.1907999962568283"
"4214","0.19049999117851257","0.19049999117851257","0.19049999117851257"
"4225","0.19039998948574066","0.19039998948574066","0.19039998948574066"
"4236","0.1907999962568283","0.1907999962568283","0.1907999962568283"
"4247","0.19089999794960022","0.19089999794960022","0.19089999794960022"
"4258","0.19119998812675476","0.19119998812675476","0.19119998812675476"
"4269","0.1914999932050705","0.1914999932050705","0.1914999932050705"
"4280","0.19129998981952667","0.19129998981952667","0.19129998981952667"
"4291","0.19059999287128448","0.19059999287128448","0.19059999287128448"
"4302","0.19119998812675476","0.19119998812675476","0.19119998812675476"
"4313","0.19110000133514404","0.19110000133514404","0.19110000133514404"
"4324","0.19139999151229858","0.19139999151229858","0.19139999151229858"
"4335","0.19189999997615814","0.19189999997615814","0.19189999997615814"
"4346","0.19179999828338623","0.19179999828338623","0.19179999828338623"
"4357","0.19269999861717224","0.19269999861717224","0.19269999861717224"
"4368","0.19269999861717224","0.19269999861717224","0.19269999861717224"
"4379","0.19280000030994415","0.19280000030994415","0.19280000030994415"
"4390","0.19269999861717224","0.19269999861717224","0.19269999861717224"
"4401","0.19299998879432678","0.19299998879432678","0.19299998879432678"
"4412","0.19280000030994415","0.19280000030994415","0.19280000030994415"
"4423","0.1930999904870987","0.1930999904870987","0.1930999904870987"
"4434","0.19359999895095825","0.19359999895095825","0.19359999895095825"
"4445","0.19349999725818634","0.19349999725818634","0.19349999725818634"
"4456","0.1931999921798706","0.1931999921798706","0.1931999921798706"
"4467","0.19290000200271606","0.19290000200271606","0.19290000200271606"
"4478","0.1930999904870987","0.1930999904870987","0.1930999904870987"
"4489","0.1939999908208847","0.1939999908208847","0.1939999908208847"
"4500","0.19419999420642853","0.19419999420642853","0.19419999420642853"
"4511","0.19429999589920044","0.19429999589920044","0.19429999589920044"
"4522","0.1938999891281128","0.1938999891281128","0.1938999891281128"
"4533","0.19359999895095825","0.19359999895095825","0.19359999895095825"
"4544","0.19409999251365662","0.19409999251365662","0.19409999251365662"
"4555","0.19349999725818634","0.19349999725818634","0.19349999725818634"
"4566","0.19370000064373016","0.19370000064373016","0.19370000064373016"
"4577","0.19409999251365662","0.19409999251365662","0.19409999251365662"
"4588","0.1939999908208847","0.1939999908208847","0.1939999908208847"
"4599","0.19370000064373016","0.19370000064373016","0.19370000064373016"
"4610","0.19380000233650208","0.19380000233650208","0.19380000233650208"
"4621","0.19299998879432678","0.19299998879432678","0.19299998879432678"
"4632","0.19299998879432678","0.19299998879432678","0.19299998879432678"
"4643","0.1938999891281128","0.1938999891281128","0.1938999891281128"
"4654","0.19370000064373016","0.19370000064373016","0.19370000064373016"
"4665","0.1939999908208847","0.1939999908208847","0.1939999908208847"
"4676","0.1931999921798706","0.1931999921798706","0.1931999921798706"
